"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant"
"558","FPS",3,200,200,"1",2013,51,79,73,0,9,1,2014,0,NA,"1",65,104,90,0,3,1,3,319466.986147219,76999.6505413224,159278.747537002,0.726854913027536,9,0,3,0,9,3,1.09861228866811,1,FALSE
"559","FPS",3,200,200,"8",2015,10,8,5,0,0,1,2016,0,NA,"1",7,9,6,0,0,1,3,319466.986147219,104.71975511966,98.9601685880785,-0.0565703514883946,0,0,0,0,0,0,NA,0,FALSE
"560","FPS",3,200,200,"6",2015,41,30,29,0,0,1,2016,0,NA,"1",43,33,30,6,15,1,3,319466.986147219,9338.38416279566,11144.7999386098,0.176839780469262,0,0,15,6,0,21,3.04452243772342,1,FALSE
"561","FPS",3,200,200,"4",2013,55,65,53,0,41,1,2014,0,NA,"1",62,90,75,2,50,1,3,319466.986147219,49604.4390032438,109563.043793944,0.792419800231437,41,0,50,2,41,52,3.95124371858143,1,FALSE
"562","FPS",3,200,200,"6",2013,21,14,14,0,0,1,2014,0,NA,"1",33,24,22,0,0,1,3,319466.986147219,1077.5662801813,4561.59253301238,1.4429667482188,0,0,0,0,0,0,NA,0,FALSE
"563","FPS",3,200,200,"7",2016,101,142,115,50,121,0.125,2017,0,NA,"1",101,144,127,162,139,0.125,3,319466.986147219,431793.584278771,483566.507611155,0.11324120007008,968,400,1112,1296,1368,2408,7.78655180642871,1,FALSE
"564","FPS",3,200,200,"3",2014,63,76,63,0,0,1,2015,0,NA,"1",73,101,96,384,51,1,3,319466.986147219,78970.2145332866,185303.70107934,0.852925356388091,0,0,51,384,0,435,6.07534603108868,1,FALSE
"565","FPS",3,200,200,"4",2015,68,96,78,27,1,1,2016,0,NA,"1",77,104,100,32,195,0.25,3,319466.986147219,133304.059477122,209648.949749559,0.452801783649614,1,27,780,128,28,908,6.81124437860129,1,FALSE
"566","FPS",3,200,200,"2",2016,69,107,103,88,135,0.125,2017,0,NA,"1",80,103,102,85,229,0.25,3,319466.986147219,199085.082652475,220037.149457429,0.100064108898987,1080,704,916,340,1784,1256,7.13568734702814,1,FALSE
"567","FPS",3,200,200,"8",2014,35,27,14,0,0,1,2015,0,NA,"1",10,8,5,0,0,1,3,319466.986147219,3463.60590058275,104.71975511966,-3.49877771000102,0,0,0,0,0,0,NA,0,FALSE
"568","FPS",3,200,200,"7",2013,95,100,97,0,4,1,2014,0,NA,"1",96,117,90,1,14,1,3,319466.986147219,241248.135856916,264647.765138404,0.0925737405038412,4,0,14,1,4,15,2.70805020110221,1,FALSE
"569","FPS",3,200,200,"5",2014,101,110,102,7,1,1,2015,0,NA,"1",115,162,121,31,0,1,3,319466.986147219,296676.302241752,590156.033958477,0.687745313274428,1,7,0,31,8,31,3.43398720448515,1,FALSE
"570","FPS",3,200,200,"6",2016,43,33,30,6,15,1,2017,0,NA,"1",49,33,32,46,13,1,3,319466.986147219,11144.7999386098,13546.5475222792,0.195158703554634,15,6,13,46,21,59,4.07753744390572,1,FALSE
"571","FPS",3,200,200,"1",2015,71,98,76,37,11,1,2016,0,NA,"1",70,142,92,86,152,0.25,3,319466.986147219,138441.610663293,239410.304154566,0.547730180701441,11,37,608,344,48,952,6.85856503479136,1,FALSE
"572","FPS",3,200,200,"7",2015,95,110,76,11,3,1,2016,0,NA,"1",101,142,115,50,121,0.125,3,319466.986147219,207921.073790084,431793.584278771,0.730789105126483,3,11,968,400,14,1368,7.2211050981825,1,FALSE
"573","FPS",3,200,200,"5",2015,115,162,121,31,0,1,2016,0,NA,"1",112,147,137,96,176,0.125,3,319466.986147219,590156.033958477,590506.321539352,0.000593374709580985,0,31,1408,768,31,2176,7.68524360797583,1,FALSE
"574","FPS",3,200,200,"5",2016,112,147,137,96,176,0.125,2017,0,NA,"1",121,156,131,90,379,0.125,3,319466.986147219,590506.321539352,647366.006976673,0.0919314921454735,1408,768,3032,720,2176,3752,8.23004431012611,1,FALSE
"575","FPS",3,200,200,"7",2014,96,117,90,1,14,1,2015,0,NA,"1",95,110,76,11,3,1,3,319466.986147219,264647.765138404,207921.073790084,-0.241241198916569,14,1,3,11,15,14,2.63905732961526,1,FALSE
"576","FPS",3,200,200,"2",2015,67,101,91,13,0,1,2016,0,NA,"1",69,107,103,88,135,0.125,3,319466.986147219,161215.277608553,199085.082652475,0.210991684539724,0,13,1080,704,13,1784,7.48661331313996,1,FALSE
"577","FPS",3,200,200,"4",2014,62,90,75,2,50,1,2015,0,NA,"1",68,96,78,27,1,1,3,319466.986147219,109563.043793944,133304.059477122,0.196132554421867,50,2,1,27,52,28,3.3322045101752,1,FALSE
"578","FPS",3,200,200,"8",2016,7,9,6,0,0,1,2017,0,NA,"1",8.5,9,8,0,0,1,3,319466.986147219,98.9601685880785,160.221225333079,0.481838086892738,0,0,0,0,0,0,NA,0,FALSE
"579","FPS",3,200,200,"2",2014,60,83,73,11,3,1,2015,0,NA,"1",67,101,91,13,0,1,3,319466.986147219,95174.5494405028,161215.277608553,0.527028031581986,3,11,0,13,14,13,2.56494935746154,1,FALSE
"580","FPS",3,200,200,"3",2013,48,58,63,0,0,1,2014,0,NA,"1",63,76,63,0,0,1,3,319466.986147219,45917.5182248684,78970.2145332866,0.542224045223552,0,0,0,0,0,0,NA,0,FALSE
"581","FPS",3,200,200,"1",2014,65,104,90,0,3,1,2015,0,NA,"1",71,98,76,37,11,1,3,319466.986147219,159278.747537002,138441.610663293,-0.140207143369055,3,0,11,37,3,48,3.87120101090789,1,FALSE
"582","FPS",3,200,200,"3",2015,73,101,96,384,51,1,2016,0,NA,"1",83,112,119,71,170,0.25,3,319466.986147219,185303.70107934,289608.765968726,0.446534822745734,51,384,680,284,435,964,6.87109129461055,1,FALSE
"583","FPS",3,200,200,"2",2013,69,79,54,0,6,1,2014,0,NA,"1",60,83,73,11,3,1,3,319466.986147219,77061.6969962308,95174.5494405028,0.211106207538535,6,0,3,11,6,14,2.63905732961526,1,FALSE
"584","FPS",3,205,200,"10",2014,43,33,23,0,0,1,2015,0,NA,"1",40,21,17,0,0,1,10,731305.435689776,8544.34661960084,3738.49525777185,-0.826586657195618,0,0,0,0,0,0,NA,0,FALSE
"585","FPS",3,205,200,"11s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",4,3,2.5,0,0,1,10,731305.435689776,NA,7.85398163397448,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"586","FPS",3,205,200,"9",2014,115,138,110,0,39,1,2015,0,NA,"1",117,131,69,81,40,1,10,731305.435689776,457023.191280975,276869.345959032,-0.501188416716703,39,0,40,81,39,121,4.79579054559674,1,FALSE
"587","FPS",3,205,200,"10",2013,38,31,28,0,0,1,2014,0,NA,"1",43,33,23,0,0,1,10,731305.435689776,8635.19100716714,8544.34661960084,-0.0105759812975439,0,0,0,0,0,0,NA,0,FALSE
"588","FPS",3,205,200,"9",2013,114,121,83,0,20,1,2014,0,NA,"1",115,138,110,0,39,1,10,731305.435689776,299734.642690022,457023.191280975,0.421836577525037,20,0,39,0,20,39,3.66356164612965,1,FALSE
"589","FPS",3,205,200,"9",2015,117,131,69,81,40,1,2016,0,NA,"1",120,149,89,103,131,0.125,10,731305.435689776,276869.345959032,416606.601792542,0.408596655863477,40,81,1048,824,121,1872,7.53476265703754,1,FALSE
"590","FPS",3,205,200,"10",2015,40,21,17,0,0,1,2016,0,NA,"1",46,27,18,0,0,1,10,731305.435689776,3738.49525777185,5852.78711363778,0.448234784496014,0,0,0,0,0,0,NA,0,FALSE
"591","FPS",3,205,200,"9",2016,120,149,89,103,131,0.125,2017,0,NA,"1",123,135,89,47,195,0.25,10,731305.435689776,416606.601792542,386898.916262034,-0.0739789149166565,1048,824,780,188,1872,968,6.87523208727658,1,FALSE
"592","FPS",3,205,200,"10",2016,46,27,18,0,0,1,2017,0,NA,"1",48,36,22,10,3,1,10,731305.435689776,5852.78711363778,9952.56552657247,0.530912382332728,0,0,3,10,0,13,2.56494935746154,1,FALSE
"593","FPS",3,300,300,"1",2015,52,96,80,1,0,1,2016,0,NA,"1",65,111,100,37,76,0.125,0,0,104552.203511468,188888.258297086,0.591469112472916,0,1,608,296,1,904,6.80682936039218,1,FALSE
"594","FPS",3,300,300,"1",2014,49,69,66,0,1,1,2015,0,NA,"1",52,96,80,1,0,1,0,0,58419.486189829,104552.203511468,0.582036999988834,1,0,0,1,1,1,0,1,FALSE
"595","FPS",3,300,300,"1",2013,37,46,48,0,0,1,2014,0,NA,"1",49,69,66,0,1,1,0,0,21387.9627856393,58419.486189829,1.0048212246931,0,0,1,0,0,1,0,1,FALSE
"596","FPS",3,300,300,"1",2016,65,111,100,37,76,0.125,2017,0,NA,"1",70,130,120,72,24,0.125,0,0,188888.258297086,285884.931476671,0.414433778090926,608,296,192,576,904,768,6.64378973314767,1,FALSE
"597","FPS",3,350,350,"5",2013,93,97,83,9,20,1,2014,0,NA,"1",100,121,112,118,149,1,0,0,196020.459018899,354790.530345407,0.593308523426691,20,9,149,118,29,267,5.58724865840025,1,FALSE
"598","FPS",3,350,350,"4",2014,65,30,24,18,0,1,2015,0,NA,"1",71,43,31,0,0,1,0,0,12252.2113490002,24777.4794594749,0.704228715314287,0,18,0,0,18,0,NA,0,FALSE
"599","FPS",3,350,350,"7",2016,95,144,147,185,295,0.125,2017,0,NA,"1",98,170,150,36,402,0.125,0,0,526468.096888577,654236.670110074,0.217278431861812,2360,1480,3216,288,3840,3504,8.16166045205628,1,FALSE
"600","FPS",3,350,350,"4",2013,56,26,15,0,0,1,2014,0,NA,"1",65,30,24,18,0,1,0,0,5717.69862953342,12252.2113490002,0.762140052046897,0,0,0,18,0,18,2.89037175789616,1,FALSE
"601","FPS",3,350,350,"5",2014,100,121,112,118,149,1,2015,0,NA,"1",93,142,135,85,26,1,0,0,354790.530345407,466738.566562201,0.274241726313019,149,118,26,85,267,111,4.70953020131233,1,FALSE
"602","FPS",3,350,350,"7",2014,77,127,109,184,202,0.5,2015,0,NA,"1",92,138,122,7,0,1,0,0,279054.847248379,405504.213354756,0.373722916398084,404,368,0,7,772,7,1.94591014905531,1,FALSE
"603","FPS",3,350,350,"2",2013,156,153,82,10,1,1,2014,0,NA,"1",141,143,81,88,41,1,0,0,512387.478615188,427571.545551734,-0.18095950059571,1,10,41,88,11,129,4.85981240436167,1,FALSE
"604","FPS",3,350,350,"1",2014,90,175,138,236,73,0.5,2015,0,NA,"1",122,188,140,102,96,1,0,0,569020.969381451,840648.306198581,0.390256100761526,146,472,96,102,618,198,5.28826703069454,1,FALSE
"605","FPS",3,350,350,"2",2014,141,143,81,88,41,1,2015,0,NA,"1",151,156,128,59,6,1,0,0,427571.545551734,789369.136511586,0.613112432673564,41,88,6,59,129,65,4.17438726989564,1,FALSE
"606","FPS",3,350,350,"5",2016,93,146,128,124,350,0.25,2017,0,NA,"1",103,166,151,40,253,0.125,0,0,455003.147204717,675913.135821068,0.395760234619894,1400,496,2024,320,1896,2344,7.7596141506969,1,FALSE
"607","FPS",3,350,350,"6",2014,109,138,131,116,73,0.5,2015,0,NA,"1",124,162,134,17,9,1,0,0,515876.217256999,704709.497682648,0.311918810200833,146,232,9,17,378,26,3.25809653802148,1,FALSE
"608","FPS",3,350,350,"2",2016,149,194,100,102,107,0.125,2017,0,NA,"1",136,207,112,48,249,0.125,0,0,756757.310372222,825459.752916025,0.0868978992996361,856,816,1992,384,1672,2376,7.77317368048254,1,FALSE
"609","FPS",3,350,350,"4",2016,68,36,26,34,10,1,2017,0,NA,"1",71,42,32,13,24,1,0,0,16663.0074346403,24981.944781346,0.404962216470713,10,34,24,13,44,37,3.61091791264422,1,FALSE
"610","FPS",3,350,350,"1",2013,90,137,148,45,18,1,2014,0,NA,"1",90,175,138,236,73,0.5,0,0,477741.9948314,569020.969381451,0.174846459488478,18,45,146,472,63,618,6.42648845745769,1,FALSE
"611","FPS",3,350,350,"6",2015,124,162,134,17,9,1,2016,0,NA,"1",131,185,157,149,131,0.125,0,0,704709.497682648,996119.181640045,0.346081252839452,9,17,1048,1192,26,2240,7.71423114484909,1,FALSE
"612","FPS",3,350,350,"5",2015,93,142,135,85,26,1,2016,0,NA,"1",93,146,128,124,350,0.25,0,0,466738.566562201,455003.147204717,-0.0254649504117364,26,85,1400,496,111,1896,7.54750168281497,1,FALSE
"613","FPS",3,350,350,"3",2014,135,123,91,185,32,0.5,2015,0,NA,"1",133,144,47,3,0,1,0,0,395593.273930844,235657.148131078,-0.518008610819884,64,370,0,3,434,3,1.09861228866811,1,FALSE
"614","FPS",3,350,350,"4",2015,71,43,31,0,0,1,2016,0,NA,"1",68,36,26,34,10,1,0,0,24777.4794594749,16663.0074346403,-0.396744015566327,0,0,10,34,0,44,3.78418963391826,1,FALSE
"615","FPS",3,350,350,"7",2015,92,138,122,7,0,1,2016,0,NA,"1",95,144,147,185,295,0.125,0,0,405504.213354756,526468.096888577,0.261059471015775,0,7,2360,1480,7,3840,8.25322764558177,1,FALSE
"616","FPS",3,350,350,"2",2015,151,156,128,59,6,1,2016,0,NA,"1",149,194,100,102,107,0.125,0,0,789369.136511586,756757.310372222,-0.0421914569871991,6,59,856,816,65,1672,7.42177579364465,1,FALSE
"617","FPS",3,350,350,"3",2015,133,144,47,3,0,1,2016,0,NA,"1",147,161,126,49,64,0.25,0,0,235657.148131078,780696.769991351,1.19780882920686,0,3,256,196,3,452,6.11368217983223,1,FALSE
"618","FPS",3,350,350,"3",2013,138,135,83,7,1,1,2014,0,NA,"1",135,123,91,185,32,0.5,0,0,404817.775359947,395593.273930844,-0.0230504310645347,1,7,64,370,8,434,6.07304453410041,1,FALSE
"619","FPS",3,350,350,"7",2013,71,94,71,59,5,1,2014,0,NA,"1",77,127,109,184,202,0.5,0,0,124054.687106178,279054.847248379,0.810685854188783,5,59,404,368,64,772,6.64898455002478,1,FALSE
"620","FPS",3,350,350,"1",2016,117,200,146,159,123,0.125,2017,0,NA,"1",121,178,172,97,452,0.125,0,0,894411.428477014,969845.25687991,0.0809706496481493,984,1272,3616,776,2256,4392,8.38753998318937,1,FALSE
"621","FPS",3,350,350,"1",2015,122,188,140,102,96,1,2016,0,NA,"1",117,200,146,159,123,0.125,0,0,840648.306198581,894411.428477014,0.06199249288162,96,102,984,1272,198,2256,7.72134861261795,1,FALSE
"622","FPS",3,350,350,"6",2013,98,146,97,12,7,1,2014,0,NA,"1",109,138,131,116,73,0.5,0,0,363345.087141132,515876.217256999,0.350513811705209,7,12,146,232,19,378,5.93489419561959,1,FALSE
"623","FPS",3,450,450,"3",2013,65,96,68,0,0,1,2014,0,NA,"1",82,100,85,142,87,1,0,0,111086.716230935,182474.173296007,0.496297523203081,0,0,87,142,0,229,5.43372200355424,1,FALSE
"624","FPS",3,450,450,"3",2015,92,117,115,0,0,1,2016,0,NA,"1",93,132,112,145,116,0.125,0,0,324070.990181055,359951.119877704,0.105005646824674,0,0,928,1160,0,2088,7.64396194900253,1,FALSE
"625","FPS",3,450,450,"3",2016,93,132,112,145,116,0.125,2017,0,NA,"1",98,137,121,99,308,0.125,0,0,359951.119877704,425305.148251557,0.166838663060716,928,1160,2464,792,2088,3256,8.08825472712243,1,FALSE
"626","FPS",3,450,450,"3",2014,82,100,85,142,87,1,2015,0,NA,"1",92,117,115,0,0,1,0,0,182474.173296007,324070.990181055,0.574353950467387,87,142,0,0,229,0,NA,0,FALSE
"627","FPS",3,455,450,"2",2015,101,140,131,0,0,1,2016,0,NA,"1",108,163,137,85,61,0.125,2,213847.164732306,484941.477995876,631394.149925823,0.263902091107392,0,0,488,680,0,1168,7.06304816338817,1,FALSE
"628","FPS",3,455,450,"1",2014,93,137,103,214,30,0.5,2015,0,NA,"1",93,156,127,14,6,1,2,213847.164732306,343565.357994743,482369.560810138,0.339333179650367,60,428,6,14,488,20,2.99573227355399,1,FALSE
"629","FPS",3,455,450,"1",2015,93,156,127,14,6,1,2016,0,NA,"1",91,164,141,200,233,0.125,2,213847.164732306,482369.560810138,550900.262955545,0.132843237857832,6,14,1864,1600,20,3464,8.15017926968233,1,FALSE
"630","FPS",3,455,450,"2",2013,75,89,104,5,1,1,2014,0,NA,"1",85,133,112,183,28,1,2,213847.164732306,181741.135010169,331479.912855771,0.600983873597341,1,5,28,183,6,211,5.35185813347607,1,FALSE
"631","FPS",3,455,450,"2",2016,108,163,137,85,61,0.125,2017,0,NA,"1",112,188,182,9,328,0.125,2,213847.164732306,631394.149925823,1003265.5195288,0.463085167442733,488,680,2624,72,1168,2696,7.8995244720322,1,FALSE
"632","FPS",3,455,450,"1",2016,91,164,141,200,233,0.125,2017,0,NA,"1",98,173,159,59,226,0.0625,2,213847.164732306,550900.262955545,705728.944498738,0.247677450669364,1864,1600,3616,944,3464,4560,8.42507790250843,1,FALSE
"633","FPS",3,455,450,"1",2013,92,43,31,39,5,1,2014,0,NA,"1",93,137,103,214,30,0.5,2,213847.164732306,32106.0297221365,343565.357994743,2.37033350998327,5,39,60,428,44,488,6.19031540585315,1,FALSE
"634","FPS",3,455,450,"2",2014,85,133,112,183,28,1,2015,0,NA,"1",101,140,131,0,0,1,2,213847.164732306,331479.912855771,484941.477995876,0.38046100664455,28,183,0,0,211,0,NA,0,FALSE
"635","FPS",3,5,0,"11",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"1",53,53,42,8,0,1,9,809692.884785821,NA,30886.568173768,NA,NA,NA,0,8,NA,8,2.07944154167984,1,FALSE
"636","FPS",3,5,0,"11",2015,53,53,42,8,0,1,2016,0,NA,"1",59,61,51,40,293,1,9,809692.884785821,30886.568173768,48053.0158311461,0.441983495415744,0,8,293,40,8,333,5.80814248998044,1,FALSE
"637","FPS",3,5,0,"11",2016,59,61,51,40,293,1,2017,0,NA,"1",62,62,47,10,166,0.5,9,809692.884785821,48053.0158311461,47298.7717948967,-0.0158205690031146,293,40,332,20,333,352,5.8636311755981,1,FALSE
"638","FPS",3,50,50,"5",2014,27,33,30,0,0,1,2015,0,NA,"1",31,38,37,0,0,1,25,372780.598876801,6997.89763587126,11410.7881166137,0.488949467722792,0,0,0,0,0,0,NA,0,FALSE
"639","FPS",3,50,50,"4",2014,17,21,14,0,0,1,2015,0,NA,"1",18,23,14,0,0,1,25,372780.598876801,1308.47334022015,1517.38925168387,0.148130192045675,0,0,0,0,0,0,NA,0,FALSE
"640","FPS",3,50,50,"1",2013,69,57,33,0,1,1,2014,0,NA,"1",69,59,31,0,2,1,25,372780.598876801,33978.6807430638,33039.3445396404,-0.028034180910165,1,0,2,0,1,2,0.693147180559945,1,FALSE
"641","FPS",3,50,50,"7",2014,28,29,26,0,0,1,2015,0,NA,"1",28,34,32,0,0,1,25,372780.598876801,5527.10867521564,7975.45654991329,0.366704059407931,0,0,0,0,0,0,NA,0,FALSE
"642","FPS",3,50,50,"5",2013,24,25,21,0,0,1,2014,0,NA,"1",27,33,30,0,0,1,25,372780.598876801,3298.67228626928,6997.89763587126,0.752089716193394,0,0,0,0,0,0,NA,0,FALSE
"643","FPS",3,50,50,"2",2014,38,48,47,0,0,1,2015,0,NA,"1",38,37,28,0,0,1,25,372780.598876801,22443.5379172455,10306.5182988769,-0.77822618979852,0,0,0,0,0,0,NA,0,FALSE
"644","FPS",3,50,50,"1",2016,62,78,40,20,95,1,2017,0,NA,"1",67,74,67,26,40,1,25,372780.598876801,50642.4735758675,86966.0914354483,0.540727666137482,95,20,40,26,115,66,4.18965474202643,1,FALSE
"645","FPS",3,50,50,"1",2014,69,59,31,0,2,1,2015,0,NA,"1",66,103,36,0,0,1,25,372780.598876801,33039.3445396404,64069.6405773102,0.662271515724047,2,0,0,0,2,0,NA,0,FALSE
"646","FPS",3,50,50,"6",2014,23,13,10,0,0,1,2015,0,NA,"1",29,18,12,0,0,1,25,372780.598876801,782.780169519457,1639.91136517387,0.739545571285907,0,0,0,0,0,0,NA,0,FALSE
"647","FPS",3,50,50,"8",2014,38,35,27,0,2,1,2015,0,NA,"1",42,43,35,0,0,1,25,372780.598876801,9401.21601586746,16548.3393027842,0.565446708246215,2,0,0,0,2,0,NA,0,FALSE
"648","FPS",3,50,50,"6",2016,27,18,10,0,0,1,2017,0,NA,"1",28,21,11,0,0,1,25,372780.598876801,1272.34502470387,1693.3184402849,0.285828503802458,0,0,0,0,0,0,NA,0,FALSE
"649","FPS",3,50,50,"4",2013,17,13,13,0,0,1,2014,0,NA,"1",17,21,14,0,0,1,25,372780.598876801,752.149641146956,1308.47334022015,0.553681052415608,0,0,0,0,0,0,NA,0,FALSE
"650","FPS",3,50,50,"3",2016,27,27,10,0,2,1,2017,0,NA,"1",26,28,16,0,3,1,25,372780.598876801,1908.5175370558,3049.43926908449,0.468630945433763,2,0,3,0,2,3,1.09861228866811,1,FALSE
"651","FPS",3,50,50,"2",2013,31,23,19,0,0,1,2014,0,NA,"1",38,48,47,0,0,1,25,372780.598876801,3546.59630651508,22443.5379172455,1.8450143727636,0,0,0,0,0,0,NA,0,FALSE
"652","FPS",3,50,50,"6",2015,29,18,12,0,0,1,2016,0,NA,"1",27,18,10,0,0,1,25,372780.598876801,1639.91136517387,1272.34502470387,-0.253780520776099,0,0,0,0,0,0,NA,0,FALSE
"653","FPS",3,50,50,"10",2016,39,47,32,0,0,1,2017,0,NA,"1",41,51,43,0,2,1,25,372780.598876801,15356.1048907469,23539.1683551849,0.427152664482765,0,0,2,0,0,2,0.693147180559945,1,FALSE
"654","FPS",3,50,50,"7",2016,36,42,32,0,1,1,2017,0,NA,"1",36,46,30,0,0,1,25,372780.598876801,12666.901579274,13006.1935858617,0.026433257068156,1,0,0,0,1,0,NA,0,FALSE
"655","FPS",3,50,50,"6",2013,23,13,7,0,0,1,2014,0,NA,"1",23,13,10,0,0,1,25,372780.598876801,547.94611866362,782.780169519457,0.356674943938732,0,0,0,0,0,0,NA,0,FALSE
"656","FPS",3,50,50,"2",2016,40,40,33,0,0,1,2017,0,NA,"1",43,43,34,0,0,1,25,372780.598876801,13823.0076757951,16458.2803133813,0.174494286308933,0,0,0,0,0,0,NA,0,FALSE
"657","FPS",3,50,50,"10",2015,35,39,28,0,0,1,2016,0,NA,"1",39,47,32,0,0,1,25,372780.598876801,10005.9726016835,15356.1048907469,0.428330932845167,0,0,0,0,0,0,NA,0,FALSE
"658","FPS",3,50,50,"5",2016,35,43,36,8,16,1,2017,0,NA,"1",35,42,41,0,11,1,25,372780.598876801,14184.2908309579,15778.6491026547,0.106522630838004,16,8,11,0,24,11,2.39789527279837,1,FALSE
"659","FPS",3,50,50,"10",2013,21,21,18,0,0,1,2014,0,NA,"1",31,31,28,0,0,1,25,372780.598876801,2078.16354034965,7044.49792689951,1.22076228580249,0,0,0,0,0,0,NA,0,FALSE
"660","FPS",3,50,50,"4",2015,18,23,14,0,0,1,2016,0,NA,"1",20,25,18,0,0,1,25,372780.598876801,1517.38925168387,2356.19449019234,0.440056552877783,0,0,0,0,0,0,NA,0,FALSE
"661","FPS",3,50,50,"3",2013,17,12,7,0,0,1,2014,0,NA,"1",20,22,11,0,0,1,25,372780.598876801,373.849525777185,1267.10903694788,1.22063985681115,0,0,0,0,0,0,NA,0,FALSE
"662","FPS",3,50,50,"7",2013,17,19,19,0,0,1,2014,0,NA,"1",28,29,26,0,0,1,25,372780.598876801,1606.66284292338,5527.10867521564,1.23550557579406,0,0,0,0,0,0,NA,0,FALSE
"663","FPS",3,50,50,"3",2014,20,22,11,0,0,1,2015,0,NA,"1",23,25,17,0,0,1,25,372780.598876801,1267.10903694788,2559.08901573669,0.702913385142889,0,0,0,0,0,0,NA,0,FALSE
"664","FPS",3,50,50,"8",2015,42,43,35,0,0,1,2016,0,NA,"1",47,48,42,0,15,1,25,372780.598876801,16548.3393027842,24806.015592745,0.404800435434973,0,0,15,0,0,15,2.70805020110221,1,FALSE
"665","FPS",3,50,50,"5",2015,31,38,37,0,0,1,2016,0,NA,"1",35,43,36,8,16,1,25,372780.598876801,11410.7881166137,14184.2908309579,0.217575838783329,0,0,16,8,0,24,3.17805383034795,1,FALSE
"666","FPS",3,50,50,"9",2013,23,25,19,0,0,1,2014,0,NA,"1",39,21,23,0,0,1,25,372780.598876801,2860.15831170571,4931.51506797258,0.544769279818428,0,0,0,0,0,0,NA,0,FALSE
"667","FPS",3,50,50,"2",2015,38,37,28,0,0,1,2016,0,NA,"1",40,40,33,0,0,1,25,372780.598876801,10306.5182988769,13823.0076757951,0.293557887148538,0,0,0,0,0,0,NA,0,FALSE
"668","FPS",3,50,50,"9",2015,33,45,27,0,0,1,2016,0,NA,"1",42,50,30,1,1,1,25,372780.598876801,10496.8464538069,16493.3614313464,0.45188308813254,0,0,1,1,0,2,0.693147180559945,1,FALSE
"669","FPS",3,50,50,"10",2014,31,31,28,0,0,1,2015,0,NA,"1",35,39,28,0,0,1,25,372780.598876801,7044.49792689951,10005.9726016835,0.350935298648768,0,0,0,0,0,0,NA,0,FALSE
"670","FPS",3,50,50,"8",2016,47,48,42,0,15,1,2017,0,NA,"1",46,44,40,1,7,1,25,372780.598876801,24806.015592745,21195.2784362191,-0.157307746380026,15,0,7,1,15,8,2.07944154167984,1,FALSE
"671","FPS",3,50,50,"4",2016,20,25,18,0,0,1,2017,0,NA,"1",21,27,17,0,0,1,25,372780.598876801,2356.19449019234,2523.484298996,0.0685927914656119,0,0,0,0,0,0,NA,0,FALSE
"672","FPS",3,50,50,"7",2015,28,34,32,0,0,1,2016,0,NA,"1",36,42,32,0,1,1,25,372780.598876801,7975.45654991329,12666.901579274,0.462623521948114,0,0,1,0,0,1,0,1,FALSE
"673","FPS",3,50,50,"9",2014,39,21,23,0,0,1,2015,0,NA,"1",33,45,27,0,0,1,25,372780.598876801,4931.51506797258,10496.8464538069,0.755428617458911,0,0,0,0,0,0,NA,0,FALSE
"674","FPS",3,50,50,"9",2016,42,50,30,1,1,1,2017,0,NA,"1",44,53,37,0,0,1,25,372780.598876801,16493.3614313464,22589.0983768618,0.314509454740937,1,1,0,0,2,0,NA,0,FALSE
"675","FPS",3,50,50,"3",2015,23,25,17,0,0,1,2016,0,NA,"1",27,27,10,0,2,1,25,372780.598876801,2559.08901573669,1908.5175370558,-0.293324559850863,0,0,2,0,0,2,0.693147180559945,1,FALSE
"676","FPS",3,50,50,"1",2015,66,103,36,0,0,1,2016,0,NA,"1",62,78,40,20,95,1,25,372780.598876801,64069.6405773102,50642.4735758675,-0.235180002863551,0,0,95,20,0,115,4.74493212836325,1,FALSE
"677","FPS",3,50,50,"8",2013,39,23,28,0,0,1,2014,0,NA,"1",38,35,27,0,2,1,25,372780.598876801,6575.35342396344,9401.21601586746,0.357510714986129,0,0,2,0,0,2,0.693147180559945,1,FALSE
"678","FPS",3,500,500,"1",2015,45,79,64,0,0,1,2016,0,NA,"1",43,69,52,6,12,1,1,17548.9365629526,59564.5967120625,40391.456747204,-0.388443086724765,0,0,12,6,0,18,2.89037175789616,1,FALSE
"679","FPS",3,500,500,"3",2013,68,92,72,0,0,1,2014,0,NA,"1",70,100,90,103,17,1,1,17548.9365629526,117922.821845146,164933.614313464,0.335512697126513,0,0,17,103,0,120,4.78749174278205,1,FALSE
"680","FPS",3,500,500,"3",2016,84,125,89,76,43,0.25,2017,0,NA,"1",89,150,111,32,257,0.125,1,17548.9365629526,244651.527898305,387947.42281017,0.461034959262975,172,304,2056,256,476,2312,7.74586822979227,1,FALSE
