"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","seeds.emp","seeds.PMod","seeds.FMod","recruits","recruit.prob"
"377","FPS",2,345,350,"1",2015,80.9,142,139,0,0,1,2016,0,NA,"1",100,158,139,80,49,0.125,1,11.9728466417091,12.9433380508578,13.2620623882072,0.0243262876684281,0,0,392,640,0,1032,6.93925394604151,1,FALSE,1035,1035,4873.13318736143,1,0.000966183574879227
"378","FPS",2,345,350,"3s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",8,7.5,6,0,0,1,1,11.9728466417091,NA,4.54592726751156,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1035,1035,4873.13318736143,1,0.000966183574879227
"379","FPS",2,345,350,"1",2016,100,158,139,80,49,0.125,2017,0,NA,"1",109,186,180,171,324,0.125,1,11.9728466417091,13.2620623882072,13.769874642894,0.0375757018412784,392,640,2592,1368,1032,3960,8.28399930424853,1,FALSE,1035,1035,4873.13318736143,1,0.000966183574879227
"380","FPS",2,350,350,"2",2015,70,117,98,0,4,1,2016,0,NA,"1",69,133,121,68,68,0.25,0,0,12.2554598915791,12.5800694144772,0.0261422259724424,4,0,272,272,4,544,6.29894924685594,1,FALSE,571,571,5066.79972122702,0,0
"381","FPS",2,350,350,"2",2013,58,74,77,0,0,1,2014,0,NA,"1",67,97,84,2,21,1,0,0,11.3681367616657,11.8700436327991,0.0432034633741991,0,0,21,2,0,23,3.13549421592915,1,FALSE,571,571,5066.79972122702,0,0
"382","FPS",2,350,350,"2",2016,69,133,121,68,68,0.25,2017,0,NA,"1",83,142,129,60,105,0.125,0,0,12.5800694144772,12.8943033058209,0.0246718405308058,272,272,840,480,544,1320,7.18538701558042,1,FALSE,571,571,5066.79972122702,0,0
"383","FPS",2,350,350,"2",2014,67,97,84,2,21,1,2015,0,NA,"1",70,117,98,0,4,1,0,0,11.8700436327991,12.2554598915791,0.031953658625063,21,2,4,0,23,4,1.38629436111989,1,FALSE,571,571,5066.79972122702,0,0
"384","FPS",2,490,500,"1",2015,70,126,109,0,0,1,2016,0,NA,"1",73,140,119,42,28,0.5,1,11.1935291695456,12.4359482672914,12.6710485929306,0.0187284205090522,0,0,56,84,0,140,4.9416424226093,1,FALSE,140,140,4885.7390210559,0,0
"385","FPS",2,490,500,"1",2013,56,84,59,0,0,1,2014,0,NA,"1",62,102,69,0,0,1,1,11.1935291695456,11.1935291695456,11.646036938988,0.0396300866090297,0,0,0,0,0,0,NA,0,FALSE,140,140,4885.7390210559,0,0
"386","FPS",2,490,500,"1",2014,62,102,69,0,0,1,2015,0,NA,"1",70,126,109,0,0,1,1,11.1935291695456,11.646036938988,12.4359482672914,0.0656253870448784,0,0,0,0,0,0,NA,0,FALSE,140,140,4885.7390210559,0,0
"387","FPS",2,490,500,"1",2016,73,140,119,42,28,0.5,2017,0,NA,"1",79,145,132,9,119,0.25,1,11.1935291695456,12.6710485929306,12.8888067535354,0.0170394883978582,56,84,476,36,140,512,6.23832462503951,1,FALSE,140,140,4885.7390210559,0,0
"388","FPS",2,50,50,"6",2014,43,74,67,0,0,1,2015,0,NA,"1",36,84,79,0,0,1,5,51.6722363756937,10.9297810643501,11.0436068258278,0.0103604214516622,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"389","FPS",2,50,50,"7",2016,45,82,79,22,119,1,2017,0,NA,"1",49,92,67,17,54,0.5,5,51.6722363756937,11.242652825563,11.278124730612,0.00315015183594018,119,22,108,34,141,142,4.95582705760126,1,FALSE,2366,2366,4230.97652767648,0,0
"390","FPS",2,50,50,"5",2015,41,62,58,NA,NA,NA,2016,0,NA,"1",51,68,64,32,25,1,5,51.6722363756937,10.5609726983572,10.9700396573215,0.0380025037279715,NA,NA,25,32,NA,57,4.04305126783455,1,FALSE,2366,2366,4230.97652767648,0,0
"391","FPS",2,50,50,"9",2014,47,68,59,0,0,1,2015,0,NA,"1",50,77,72,0,1,1,5,51.6722363756937,10.8070159868533,11.1923177823593,0.0350320790409228,0,0,1,0,0,1,0,1,FALSE,2366,2366,4230.97652767648,0,0
"392","FPS",2,50,50,"2",2016,67,76,72,49,114,0.5,2017,0,NA,"1",69,74,63,9,54,0.5,5,51.6722363756937,11.4719153147548,11.3411295602544,-0.0114660000952593,228,98,108,18,326,126,4.83628190695148,1,FALSE,2366,2366,4230.97652767648,0,0
"393","FPS",2,50,50,"4",2014,42,70,61,0,0,1,2015,0,NA,"1",48,87,86,0,0,1,5,51.6722363756937,10.7568619605674,11.4512796618774,0.0625576117719787,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"394","FPS",2,50,50,"3",2014,48,61,43,0,3,1,2015,0,NA,"1",59,70,59,0,0,1,5,51.6722363756937,10.4030982268362,11.0633933659222,0.06153809510642,3,0,0,0,3,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"395","FPS",2,50,50,"8",2014,42,60,55,0,0,1,2015,0,NA,"1",51,72,67,0,0,1,5,51.6722363756937,10.4991706017993,11.0730076071927,0.0532141359807509,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"396","FPS",2,50,50,"1",2015,68,109,73,9,4,1,2016,0,NA,"1",69,122,101,112,155,0.25,5,51.6722363756937,11.861138264615,12.3130713022332,0.037394041544845,4,9,620,448,13,1068,6.97354301952014,1,FALSE,2366,2366,4230.97652767648,0,0
"397","FPS",2,50,50,"9",2016,57,87,75,19,154,0.5,2017,0,NA,"1",63,92,79,4,85,1,5,51.6722363756937,11.4862707360868,11.694194391969,0.0179400397104276,308,38,85,4,346,89,4.48863636973214,1,FALSE,2366,2366,4230.97652767648,0,0
"398","FPS",2,50,50,"1",2016,69,122,101,112,155,0.25,2017,0,NA,"1",75,118,97,8,190,0.125,5,51.6722363756937,12.3130713022332,12.3227069525668,0.000782248543177701,620,448,1520,64,1068,1584,7.36770857237437,1,FALSE,2366,2366,4230.97652767648,0,0
"399","FPS",2,50,50,"4",2015,48,87,86,0,0,1,2016,0,NA,"1",56,111,105,36,17,1,5,51.6722363756937,11.4512796618774,12.0486654782664,0.050852420493868,0,0,17,36,0,53,3.97029191355212,1,FALSE,2366,2366,4230.97652767648,0,0
"400","FPS",2,50,50,"8",2016,55,78,74,21,50,1,2017,0,NA,"1",58,85,78,4,56,0.25,5,51.6722363756937,11.3279303411876,11.5196263297877,0.016780830418404,50,21,224,16,71,240,5.48063892334199,1,FALSE,2366,2366,4230.97652767648,0,0
"401","FPS",2,50,50,"1",2014,63,97,60,0,1,1,2015,0,NA,"1",68,109,73,9,4,1,5,51.6722363756937,11.4720135031784,11.861138264615,0.0333569031464086,1,0,4,9,1,13,2.56494935746154,1,FALSE,2366,2366,4230.97652767648,0,0
"402","FPS",2,50,50,"5",2016,51,68,64,32,25,1,2017,0,NA,"1",54,72,63,0,66,1,5,51.6722363756937,10.9700396573215,11.0686081280333,0.0089451157728035,25,32,66,0,57,66,4.18965474202643,1,FALSE,2366,2366,4230.97652767648,0,0
"403","FPS",2,50,50,"2",2013,53,41,38,0,0,1,2014,0,NA,"1",56,54,50,0,1,1,5,51.6722363756937,9.98127337604421,10.586181978789,0.0588388888286678,0,0,1,0,0,1,0,1,FALSE,2366,2366,4230.97652767648,0,0
"404","FPS",2,50,50,"3",2013,46,33,30,0,0,1,2014,0,NA,"1",48,61,43,0,3,1,5,51.6722363756937,9.38616957567913,10.4030982268362,0.102866384125576,0,0,3,0,0,3,1.09861228866811,1,FALSE,2366,2366,4230.97652767648,0,0
"405","FPS",2,50,50,"4",2013,45,63,55,0,0,1,2014,0,NA,"1",42,70,61,0,0,1,5,51.6722363756937,10.6169536374557,10.7568619605674,0.013091749645781,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"406","FPS",2,50,50,"7",2014,41,63,43,0,0,1,2015,0,NA,"1",45,77,55,0,0,1,5,51.6722363756937,10.2777301448508,10.8176243329179,0.0511972541176744,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"407","FPS",2,50,50,"3",2015,59,70,59,0,0,1,2016,0,NA,"1",59,75,64,79,192,1,5,51.6722363756937,11.0633933659222,11.2137318768631,0.0134973244219512,0,0,192,79,0,271,5.6021188208797,1,FALSE,2366,2366,4230.97652767648,0,0
"408","FPS",2,50,50,"9",2013,41,50,49,0,0,1,2014,0,NA,"1",47,68,59,0,0,1,5,51.6722363756937,10.1772386063045,10.8070159868533,0.0600418340477944,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"409","FPS",2,50,50,"8",2013,25,53,36,0,0,1,2014,0,NA,"1",42,60,55,0,0,1,5,51.6722363756937,9.43250991293783,10.4991706017993,0.107134039948673,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"410","FPS",2,50,50,"7",2013,25,51,37,0,0,1,2014,0,NA,"1",41,63,43,0,0,1,5,51.6722363756937,9.42144260629815,10.2777301448508,0.0869912128341473,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"411","FPS",2,50,50,"7",2015,45,77,55,0,0,1,2016,0,NA,"1",45,82,79,22,119,1,5,51.6722363756937,10.8176243329179,11.242652825563,0.0385381463931554,0,0,119,22,0,141,4.94875989037817,1,FALSE,2366,2366,4230.97652767648,0,0
"412","FPS",2,50,50,"4",2016,56,111,105,36,17,1,2017,0,NA,"1",40,115,100,2,6,1,5,51.6722363756937,12.0486654782664,11.6988050045267,-0.0294672048897948,17,36,6,2,53,8,2.07944154167984,1,FALSE,2366,2366,4230.97652767648,0,0
"413","FPS",2,50,50,"3",2016,59,75,64,79,192,1,2017,0,NA,"1",64,77,73,36,18,0.25,5,51.6722363756937,11.2137318768631,11.4529711824231,0.0211101005157866,192,79,72,144,271,216,5.37527840768417,1,FALSE,2366,2366,4230.97652767648,0,0
"414","FPS",2,50,50,"5",2013,31,40,39,0,0,1,2014,0,NA,"1",40,57,49,0,0,1,5,51.6722363756937,9.44625154079013,10.2835742561205,0.0849298894167753,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"415","FPS",2,50,50,"2",2014,56,54,50,0,1,1,2015,0,NA,"1",62,64,58,0,0,1,5,51.6722363756937,10.586181978789,11.0062837150126,0.0389167927155681,1,0,0,0,1,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"416","FPS",2,50,50,"6",2013,31,60,53,0,0,1,2014,0,NA,"1",43,74,67,0,0,1,5,51.6722363756937,10.1584469163208,10.9297810643501,0.0731857033799719,0,0,0,0,0,0,NA,0,FALSE,2366,2366,4230.97652767648,0,0
"417","FPS",2,50,50,"6",2016,52,91,83,7,5,1,2017,0,NA,"1",54,92,85,0,6,1,5,51.6722363756937,11.5407670689563,11.613247116165,0.00626070998972866,5,7,6,0,12,6,1.79175946922805,1,FALSE,2366,2366,4230.97652767648,0,0
"418","FPS",2,50,50,"9",2015,50,77,72,0,1,1,2016,0,NA,"1",57,87,75,19,154,0.5,5,51.6722363756937,11.1923177823593,11.4862707360868,0.0259248424615799,1,0,308,38,1,346,5.84643877505772,1,FALSE,2366,2366,4230.97652767648,0,0
"419","FPS",2,50,50,"2",2015,62,64,58,0,0,1,2016,0,NA,"1",67,76,72,49,114,0.5,5,51.6722363756937,11.0062837150126,11.4719153147548,0.0414355454039661,0,0,228,98,0,326,5.78689738136671,1,FALSE,2366,2366,4230.97652767648,0,0
"420","FPS",2,50,50,"8",2015,51,72,67,0,0,1,2016,0,NA,"1",55,78,74,21,50,1,5,51.6722363756937,11.0730076071927,11.3279303411876,0.0227609879533854,0,0,50,21,0,71,4.26267987704132,1,FALSE,2366,2366,4230.97652767648,0,0
"421","FPS",2,50,50,"6",2015,36,84,79,0,0,1,2016,0,NA,"1",52,91,83,7,5,1,5,51.6722363756937,11.0436068258278,11.5407670689563,0.0440340365872653,0,0,5,7,0,12,2.484906649788,1,FALSE,2366,2366,4230.97652767648,0,0
"422","FPS",2,50,50,"1",2013,61,78,37,0,2,1,2014,0,NA,"1",63,97,60,0,1,1,5,51.6722363756937,10.7383238395685,11.4720135031784,0.0660914510901688,2,0,1,0,2,1,0,1,FALSE,2366,2366,4230.97652767648,0,0
"423","FPS",2,55,50,"10",2016,65,100,98,29,191,0.5,2017,0,NA,"1",63,98,92,18,45,1,4,42.4267696783023,12.0243481706157,11.9097140181725,-0.00957923716616033,382,58,45,18,440,63,4.14313472639153,1,FALSE,442,442,4380.52638351577,0,0
"424","FPS",2,55,50,"10",2015,62,87,87,0,0,1,2016,0,NA,"1",65,100,98,29,191,0.5,4,42.4267696783023,11.7187738584157,12.0243481706157,0.025741449250064,0,0,382,58,0,440,6.08677472691231,1,FALSE,442,442,4380.52638351577,0,0
"425","FPS",2,55,50,"10",2014,55,75,68,2,0,1,2015,0,NA,"1",62,87,87,0,0,1,4,42.4267696783023,11.2041522400063,11.7187738584157,0.0449077137763567,0,2,0,0,2,0,NA,0,FALSE,442,442,4380.52638351577,0,0
"426","FPS",2,55,50,"10",2013,41,51,48,0,0,1,2014,0,NA,"1",55,75,68,2,0,1,4,42.4267696783023,10.1764219463979,11.2041522400063,0.0962109747139819,0,0,0,2,0,2,0.693147180559945,1,FALSE,442,442,4380.52638351577,0,0
"427","FPS",3,0,0,"3",2016,86,155,139,19,285,0.25,2017,0,NA,"1",92,136,136,0,225,0.25,6,67.4826560702214,13.0920695823648,13.0069215845825,-0.00652502614697066,1140,76,900,0,1216,900,6.80239476332431,1,FALSE,5279,5279,3975.23541006016,0,0
"428","FPS",3,0,0,"3",2014,89,141,111,0,0,1,2015,0,NA,"1",88,145,133,135,145,1,6,67.4826560702214,12.806749697484,13.0042429211819,0.0153033307069822,0,0,145,135,0,280,5.63478960316925,1,FALSE,5279,5279,3975.23541006016,0,0
"429","FPS",3,0,0,"4",2016,64,87,59,0,148,1,2017,0,NA,"1",65,113,77,0,186,1,6,67.4826560702214,11.3621518819814,11.9054037465231,0.0467045718085379,148,0,186,0,148,186,5.2257466737132,1,FALSE,5279,5279,3975.23541006016,0,0
"430","FPS",3,0,0,"8",2014,56,107,70,0,1,1,2015,0,NA,"1",67,96,71,3,4,1,6,67.4826560702214,11.6064990033078,11.6915439239615,0.00730063882664149,1,0,4,3,1,7,1.94591014905531,1,FALSE,5279,5279,3975.23541006016,0,0
"431","FPS",3,0,0,"10",2013,102,121,167,0,46,1,2014,0,NA,"1",105,177,100,40,56,1,6,67.4826560702214,13.1985804073592,13.0951035047808,-0.00787089683832955,46,0,56,40,46,96,4.56434819146784,1,FALSE,5279,5279,3975.23541006016,0,0
"432","FPS",3,0,0,"7",2014,122,170,175,0,23,1,2015,0,NA,"1",123,190,180,108,71,1,6,67.4826560702214,13.7644286917684,13.9119885144845,0.0106633181470864,23,0,71,108,23,179,5.18738580584075,1,FALSE,5279,5279,3975.23541006016,0,0
"433","FPS",3,0,0,"2",2016,63,113,109,19,226,0.25,2017,0,NA,"1",56,115,110,17,170,0.5,6,67.4826560702214,12.2216936633944,12.1305874209522,-0.00748239289649839,904,76,340,34,980,374,5.92425579741453,1,FALSE,5279,5279,3975.23541006016,0,0
"434","FPS",3,0,0,"1",2016,77,121,110,12,164,0.25,2017,0,NA,"1",79,145,132,9,119,0.25,6,67.4826560702214,12.4998995693042,12.8888067535354,0.0306386313589902,656,48,476,36,704,512,6.23832462503951,1,FALSE,5279,5279,3975.23541006016,0,0
"435","FPS",3,0,0,"5",2016,56,108,72,31,197,1,2017,0,NA,"1",55,100,76,13,125,0.5,6,67.4826560702214,11.6439722729368,11.6030599475683,-0.00351979273903175,197,31,250,26,228,276,5.62040086571715,1,FALSE,5279,5279,3975.23541006016,0,0
"436","FPS",3,0,0,"9",2015,87,88,42,6,7,1,2016,0,NA,"1",85,96,44,7,165,1,6,67.4826560702214,11.3407377874776,11.4510123179378,0.00967678133172599,7,6,165,7,13,172,5.14749447681345,1,FALSE,5279,5279,3975.23541006016,0,0
"437","FPS",3,0,0,"1",2014,67,88,88,0,2,1,2015,0,NA,"1",73,111,100,110,256,1,6,67.4826560702214,11.8191894844088,12.2649830645102,0.0370238588235145,2,0,256,110,2,366,5.90263333340137,1,FALSE,5279,5279,3975.23541006016,0,0
"438","FPS",3,0,0,"4",2013,62,100,58,0,1,1,2014,0,NA,"1",69,107,62,0,0,1,6,67.4826560702214,11.452570817641,11.6938929601657,0.0208525059574222,1,0,0,0,1,0,NA,0,FALSE,5279,5279,3975.23541006016,0,0
"439","FPS",3,0,0,"3",2015,88,145,133,135,145,1,2016,0,NA,"1",86,155,139,19,285,0.25,6,67.4826560702214,13.0042429211819,13.0920695823648,0.00673098873734119,145,135,1140,76,280,1216,7.10332206252611,1,FALSE,5279,5279,3975.23541006016,0,0
"440","FPS",3,0,0,"5",2014,60,85,61,0,0,1,2015,0,NA,"1",61,106,71,6,9,1,6,67.4826560702214,11.3076929189471,11.6968160713881,0.0338333907451089,0,0,9,6,0,15,2.70805020110221,1,FALSE,5279,5279,3975.23541006016,0,0
"441","FPS",3,0,0,"6",2014,57,60,32,0,0,1,2015,0,NA,"1",61,91,43,12,28,1,6,67.4826560702214,10.2629549689178,11.0427567224451,0.0732339058558042,0,0,28,12,0,40,3.68887945411394,1,FALSE,5279,5279,3975.23541006016,0,0
"442","FPS",3,0,0,"6",2015,61,91,43,12,28,1,2016,0,NA,"1",57,94,48,2,105,0.5,6,67.4826560702214,11.0427567224451,11.1173702970738,0.00673406398123147,28,12,210,4,40,214,5.36597601502185,1,FALSE,5279,5279,3975.23541006016,0,0
"443","FPS",3,0,0,"7",2015,123,190,180,108,71,1,2016,0,NA,"1",123,168,160,7,74,0.25,6,67.4826560702214,13.9119885144845,13.6711453860709,-0.0174635159417579,71,108,296,28,179,324,5.78074351579233,1,FALSE,5279,5279,3975.23541006016,0,0
"444","FPS",3,0,0,"8",2015,67,96,71,3,4,1,2016,0,NA,"1",69,82,75,20,77,0.5,6,67.4826560702214,11.6915439239615,11.6181371014592,-0.00629841867791135,4,3,154,40,7,194,5.26785815906333,1,FALSE,5279,5279,3975.23541006016,0,0
"445","FPS",3,0,0,"9",2013,84,69,48,0,0,1,2014,0,NA,"1",90,100,33,0,4,1,6,67.4826560702214,11.1959475504099,11.2613106538462,0.00582112806592217,0,0,4,0,0,4,1.38629436111989,1,FALSE,5279,5279,3975.23541006016,0,0
"446","FPS",3,0,0,"2",2013,61,100,97,0,3,1,2014,0,NA,"1",56,105,83,0,0,1,6,67.4826560702214,11.9505782647262,11.7579758847507,-0.0162478585476832,3,0,0,0,3,0,NA,0,FALSE,5279,5279,3975.23541006016,0,0
"447","FPS",3,0,0,"4",2014,69,107,62,0,0,1,2015,0,NA,"1",62,99,72,16,7,1,6,67.4826560702214,11.6938929601657,11.6587435902571,-0.00301031503455683,0,0,7,16,0,23,3.13549421592915,1,FALSE,5279,5279,3975.23541006016,0,0
"448","FPS",3,0,0,"2",2014,56,105,83,0,0,1,2015,0,NA,"1",57,117,91,39,7,1,6,67.4826560702214,11.7579758847507,11.9759079452106,0.0183651514694034,0,0,7,39,0,46,3.8286413964891,1,FALSE,5279,5279,3975.23541006016,0,0
"449","FPS",3,0,0,"1",2013,64,88,68,0,2,1,2014,0,NA,"1",67,88,88,0,2,1,6,67.4826560702214,11.5155508390754,11.8191894844088,0.0260260693048869,2,0,2,0,2,2,0.693147180559945,1,FALSE,5279,5279,3975.23541006016,0,0
"450","FPS",3,0,0,"6",2013,54,88,37,0,6,1,2014,0,NA,"1",57,60,32,0,0,1,6,67.4826560702214,10.7370620097481,10.2629549689178,-0.0451606888255664,6,0,0,0,6,0,NA,0,FALSE,5279,5279,3975.23541006016,0,0
"451","FPS",3,0,0,"3",2013,84,191,91,0,5,1,2014,0,NA,"1",89,141,111,0,0,1,6,67.4826560702214,12.8537729694682,12.806749697484,-0.00366503248830792,5,0,0,0,5,0,NA,0,FALSE,5279,5279,3975.23541006016,0,0
"452","FPS",3,0,0,"7",2016,123,168,160,7,74,0.25,2017,0,NA,"1",124,143,142,7,79,0.125,6,67.4826560702214,13.6711453860709,13.3987764895276,-0.0201240394900598,296,28,632,56,324,688,6.53378883793334,1,FALSE,5279,5279,3975.23541006016,0,0
"453","FPS",3,0,0,"5",2013,61,83,51,0,4,1,2014,0,NA,"1",60,85,61,0,0,1,6,67.4826560702214,11.1213633407556,11.3076929189471,0.016615399480455,4,0,0,0,4,0,NA,0,FALSE,5279,5279,3975.23541006016,0,0
"454","FPS",3,0,0,"8",2016,69,82,75,20,77,0.5,2017,0,NA,"1",68,85,81,0,58,0.5,6,67.4826560702214,11.6181371014592,11.7164313524003,0.00842482538524152,154,40,116,0,194,116,4.75359019110636,1,FALSE,5279,5279,3975.23541006016,0,0
"455","FPS",3,0,0,"9",2014,90,100,33,0,4,1,2015,0,NA,"1",87,88,42,6,7,1,6,67.4826560702214,11.2613106538462,11.3407377874776,0.00702834177143907,4,0,7,6,4,13,2.56494935746154,1,FALSE,5279,5279,3975.23541006016,0,0
"456","FPS",3,0,0,"8",2013,61,99,60,0,0,1,2014,0,NA,"1",56,107,70,0,1,1,6,67.4826560702214,11.4601615125914,11.6064990033078,0.0126883953500967,0,0,1,0,0,1,0,1,FALSE,5279,5279,3975.23541006016,0,0
"457","FPS",3,0,0,"2",2015,57,117,91,39,7,1,2016,0,NA,"1",63,113,109,19,226,0.25,6,67.4826560702214,11.9759079452106,12.2216936633944,0.0203155813166784,7,39,904,76,46,980,6.88755257166462,1,FALSE,5279,5279,3975.23541006016,0,0
"458","FPS",3,0,0,"9",2016,85,96,44,7,165,1,2017,0,NA,"1",87,88,47,3,71,1,6,67.4826560702214,11.4510123179378,11.4532157709042,0.000192405783306701,165,7,71,3,172,74,4.30406509320417,1,FALSE,5279,5279,3975.23541006016,0,0
"459","FPS",3,0,0,"1",2015,73,111,100,110,256,1,2016,0,NA,"1",77,121,110,12,164,0.25,6,67.4826560702214,12.2649830645102,12.4998995693042,0.0189723129090075,256,110,656,48,366,704,6.55677835615804,1,FALSE,5279,5279,3975.23541006016,0,0
"460","FPS",3,0,0,"7",2013,133,203,154,0,33,1,2014,0,NA,"1",122,170,175,0,23,1,6,67.4826560702214,13.9003309457386,13.7644286917684,-0.00982501557794506,33,0,23,0,33,23,3.13549421592915,1,FALSE,5279,5279,3975.23541006016,0,0
"461","FPS",3,0,0,"5",2015,61,106,71,6,9,1,2016,0,NA,"1",56,108,72,31,197,1,6,67.4826560702214,11.6968160713881,11.6439722729368,-0.00452802947012243,9,6,197,31,15,228,5.42934562895444,1,FALSE,5279,5279,3975.23541006016,0,0
"462","FPS",3,0,0,"6",2016,57,94,48,2,105,0.5,2017,0,NA,"1",64,101,55,0,76,0.25,6,67.4826560702214,11.1173702970738,11.4411600214948,0.0287086045117106,210,4,304,0,214,304,5.71702770140622,1,FALSE,5279,5279,3975.23541006016,0,0
"463","FPS",3,0,0,"4",2015,62,99,72,16,7,1,2016,0,NA,"1",64,87,59,0,148,1,6,67.4826560702214,11.6587435902571,11.3621518819814,-0.0257685996943122,7,16,148,0,23,148,4.99721227376411,1,FALSE,5279,5279,3975.23541006016,0,0
"464","FPS",3,100,100,"4",2013,103,85,40,0,0,1,2014,0,NA,"1",58,48,48,0,0,1,5,46.6795882847848,11.4260829348953,10.4626682684236,-0.0880852000227003,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"465","FPS",3,100,100,"4",2014,58,48,48,0,0,1,2015,0,NA,"1",109,88,72,0,0,1,5,46.6795882847848,10.4626682684236,12.1051740517848,0.145819450100433,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"466","FPS",3,100,100,"3",2015,65,78,51,0,0,1,2016,0,NA,"1",62,69,51,12,72,0.5,5,46.6795882847848,11.122744965371,10.9528897584281,-0.0153887814389789,0,0,144,24,0,168,5.12396397940326,1,FALSE,415,415,4311.73500387784,0,0
"467","FPS",3,100,100,"8",2013,58,60,44,0,1,1,2014,0,NA,"1",62,82,55,0,13,1,5,46.6795882847848,10.5988004427482,11.2010100536032,0.0552631286563863,1,0,13,0,1,13,2.56494935746154,1,FALSE,415,415,4311.73500387784,0,0
"468","FPS",3,100,100,"4",2015,109,88,72,0,0,1,2016,0,NA,"1",82,77,55,5,49,1,5,46.6795882847848,12.1051740517848,11.4176810904118,-0.0584698420627507,0,0,49,5,0,54,3.98898404656427,1,FALSE,415,415,4311.73500387784,0,0
"469","FPS",3,100,100,"5",2016,21,21,9,0,0,1,2017,0,NA,"1",23,21,10,0,0,1,5,46.6795882847848,6.94609268884447,7.14242498270802,0.0278730536842596,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"470","FPS",3,100,100,"10",2016,43,36,35,0,0,1,2017,0,NA,"1",48,45,42,0,14,1,5,46.6795882847848,9.55989035170049,10.075356355023,0.0525162199227027,0,0,14,0,0,14,2.63905732961526,1,FALSE,415,415,4311.73500387784,0,0
"471","FPS",3,100,100,"6",2016,23,49,42,0,0,1,2017,0,NA,"1",38,42,50,0,1,1,5,46.6795882847848,9.42480736838454,9.9471020194993,0.0539359596685251,0,0,1,0,0,1,0,1,FALSE,415,415,4311.73500387784,0,0
"472","FPS",3,100,100,"3",2016,62,69,51,12,72,0.5,2017,0,NA,"1",68,80,54,30,109,1,5,46.6795882847848,10.9528897584281,11.2503416224757,0.0267951683066402,144,24,109,30,168,139,4.93447393313069,1,FALSE,415,415,4311.73500387784,0,0
"473","FPS",3,100,100,"4",2016,82,77,55,5,49,1,2017,0,NA,"1",83,90,72,1,12,0.5,5,46.6795882847848,11.4176810904118,11.8551396332043,0.0375983711435783,49,5,24,2,54,26,3.25809653802148,1,FALSE,415,415,4311.73500387784,0,0
"474","FPS",3,100,100,"2",2013,25,27,18,0,0,1,2014,0,NA,"1",30,36,24,0,0,1,5,46.6795882847848,8.06490768483009,8.82259338652761,0.0897935964352739,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"475","FPS",3,100,100,"6",2015,33,46,38,0,0,1,2016,0,NA,"1",23,49,42,0,0,1,5,46.6795882847848,9.62255835374336,9.42480736838454,-0.0207648757015821,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"476","FPS",3,100,100,"2",2015,34,37,25,0,0,1,2016,0,NA,"1",36,41,29,0,0,1,5,46.6795882847848,9.01597749818999,9.32421007120829,0.0336159701091677,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"477","FPS",3,100,100,"5",2013,11,13,14,0,0,1,2014,0,NA,"1",18,24,17,0,0,1,5,46.6795882847848,6.26172519593657,7.56146216836173,0.188608842454733,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"478","FPS",3,100,100,"10",2013,25,26,19,0,0,1,2014,0,NA,"1",43,36,32,0,0,1,5,46.6795882847848,8.08123457811752,9.4702781930108,0.158613627825798,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
"479","FPS",3,100,100,"7",2015,35,56,51,0,0,1,2016,0,NA,"1",8,53,52,0,0,1,5,46.6795882847848,10.1723486210103,8.66080040987478,-0.160865975198826,0,0,0,0,0,0,NA,0,FALSE,415,415,4311.73500387784,0,0
