"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Year_t1","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","comments","Ant_sp_t","Ant_sp_t1"
"3670","8","75B",0,2013,2.5,0.5,0.5,0,0,NA,0,0,2014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3671","1","1",0,2014,80,87,82,14,1,NA,2,9,2015,0,1,92,89,76,13,3,NA,0,4,"","liom","liom"
"3672","1","3",0,2014,35,22,15,6,0,NA,0,6,2015,0,1,44,30,19,4,0,NA,0,1,"","liom","liom"
"3673","1","4",0,2014,58,68,61,10,0,NA,0,20,2015,0,1,63,81,57,3,0,NA,0,4,"","liom","liom"
"3674","1","5",0,2014,46,31,24,0,0,NA,0,20,2015,0,1,38,40,39,2,0,NA,0,0,"","crem","vacant"
"3675","1","6",0,2014,42,37,27,5,0,NA,0,23,2015,0,1,60,41,30,8,0,NA,0,3,"","crem","fore"
"3676","1","8",0,2014,51,31,24,4,0,NA,0,20,2015,0,1,51,45,32,4,0,NA,0,0,"","crem","vacant"
"3677","1","9",0,2014,85,72,63,12,3,NA,0,8,2015,0,1,92,80,76,1,0,NA,0,0,"","liom","vacant"
"3678","1","11",0,2014,48,32,24,5,0,NA,0,9,2015,0,1,60,34,31,1,0,NA,0,0,"","liom","vacant"
"3679","1","12",0,2014,5,2,2,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3680","1","13",0,2014,77,78,52,9,0,NA,0,10,2015,0,1,77,111,46,12,0,NA,0,3,"","liom","liom"
"3681","1","15",0,2014,38,40,19,22,0,NA,0,3,2015,0,1,48,43,22,3,0,NA,0,0,"has two tags - one for 1-15, 1-6 for the other","liom","vacant"
"3682","1","16",0,2014,54,71,19,8,0,NA,0,8,2015,0,1,91,73,31,6,0,NA,0,4,"","liom","liom"
"3683","1","17",0,2014,16,16,4,0,0,NA,0,0,2015,0,1,10,2,2,4,0,NA,0,0,"barely alive","vacant","vacant"
"3684","1","20",0,2014,107,59,56,7,2,NA,0,9,2015,0,1,115,56,48,8,0,NA,0,5,"","liom","liom"
"3685","1","23",0,2014,109,72,51,20,2,NA,0,22,2015,0,1,112,69,60,11,1,NA,0,5,"1 liom","liom","fore"
"3686","1","24",0,2014,78,57,56,6,5,NA,0,24,2015,0,1,78,51,37,10,0,NA,0,3,"","liom","fore"
"3687","1","25",0,2014,25,59,44,9,0,NA,0,26,2015,0,1,79,49,46,5,0,NA,1,2,"","crem","crem"
"3688","1","26",0,2014,75,63,38,11,0,NA,0,20,2015,0,1,77,66,44,40,0,NA,0,15,"","liom","liom"
"3689","1","29",0,2014,32,19,16,9,0,NA,0,7,2015,0,1,36,23,19,3,0,NA,0,0,"","liom","vacant"
"3690","1","30",0,2014,37,23,12,7,0,NA,0,16,2015,0,1,41,35,11.5,3,0,NA,0,1,"","liom","liom"
"3691","1","32",0,2014,56,38,34,6,0,NA,0,0,2015,0,1,59,47,33,6,2,NA,0,0,"","vacant","vacant"
"3692","1","33",0,2014,24,31,36,5,0,NA,0,4,2015,0,1,34,29,26,0,0,NA,0,1,"","liom","fore"
"3693","1","34",0,2014,111,81,77,17,1,NA,0,33,2015,0,1,115,88,79,10,0,NA,0,7,"1-pent-ad","liom","liom"
"3694","1","35",0,2014,97,62,42,9,12,NA,0,31,2015,0,1,95,74,52,5,0,NA,1,6,"","liom","liom"
"3695","1","38",0,2014,106,97,76,35,37,NA,0,19,2015,0,1,112,84,58,4,1,NA,1,1,"1-pent-ad","liom","liom"
"3696","1","39",0,2014,53,47,32,5,0,NA,0,26,2015,0,1,45,41,27,4,0,NA,0,1,"","liom","liom"
"3697","1","41",0,2014,95,78,78,45,23,NA,0,38,2015,0,1,91,97,79,32,22,NA,21,7,"","liom","liom"
"3698","1","42",0,2014,109,72,71,22,8,NA,0,28,2015,0,1,103,77,73,18,2,NA,1,1,"","liom","liom"
"3699","1","43",0,2014,85,93,67,21,13,NA,0,45,2015,0,1,88,96,78,4,6,NA,2,1,"","liom","liom"
"3700","1","44",0,2014,63,40,29,4,1,NA,0,15,2015,0,1,67,52,33,0,0,NA,0,0,"","liom","vacant"
"3701","1","45",0,2014,89,85,56,34,4,NA,1,33,2015,0,1,100,100,63,7,5,NA,4,0,"","liom","vacant"
"3702","1","48",0,2014,15,10,4,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3703","1","51",0,2014,23,16,9,0,0,NA,0,3,2015,0,1,18,21,11,0,0,NA,0,0,"","liom","vacant"
"3704","1","52",0,2014,111,56,38,10,8,NA,0,22,2015,0,1,113,79,41,6,2,NA,1,2,"","liom","liom"
"3705","1","54",0,2014,89,89,54,20,22,NA,0,18,2015,0,1,98,92,59,6,2,NA,0,3,"","liom","liom"
"3706","1","55",0,2014,95,61,45,24,10,NA,0,26,2015,0,1,94,80,54,11,16,NA,1,6,"","liom","liom"
"3707","1","56",0,2014,53,44,43,16,0,NA,0,16,2015,0,1,60,51,43,4,0,NA,0,3,"","liom","liom"
"3708","1","57",0,2014,18,11,7,4,0,NA,0,3,2015,0,1,23,14,7,9,0,NA,0,0,"","liom","vacant"
"3709","1","59",0,2014,96,85,41,23,23,NA,0,26,2015,0,1,99,87,67,3,0,NA,0,0,"re-tagged plant (broken re-used)","liom","vacant"
"3710","1","60",0,2014,94,55,42,1,1,NA,0,5,2015,0,1,95,61,52,3,0,NA,0,0,"","liom","vacant"
"3711","1","62",0,2014,25,23,19,0,0,NA,0,0,2015,0,1,32,23,22,11,0,NA,0,0,"","vacant","vacant"
"3712","1","64",0,2014,17,24,21,0,0,NA,0,7,2015,0,1,21,28,23,2,0,NA,0,1,"","crem","crem"
"3713","1","66",0,2014,88,29,28,3,0,NA,1,5,2015,0,1,99,33,31,3,1,NA,0,0,"","crem","vacant"
"3714","1","67",0,2014,80,28,24,4,0,NA,0,8,2015,0,1,77,29,18,1,0,NA,0,1,"","crem","crem"
"3715","1","68",0,2014,36,29,23,5,0,NA,0,22,2015,0,1,22,19,6,2,0,NA,0,1,"","crem","liom"
"3716","1","70",0,2014,23,20,18,1,0,NA,0,5,2015,0,1,41,23,18,2,0,NA,0,2,"","fore","liom"
"3717","1","74",0,2014,7,6,6,0,0,NA,0,0,2015,0,1,9,9,4,0,0,NA,0,0,"","vacant","vacant"
"3718","1","77",0,2014,12,6,3,0,0,NA,0,0,2015,0,1,13,7,5,1,0,NA,0,0,"","vacant","vacant"
"3719","1","78",0,2014,31,28,21,5,0,NA,0,7,2015,0,1,35,27,17,0,0,NA,0,0,"","liom","vacant"
"3720","1","79",0,2014,19,18,10,4,0,NA,0,1,2015,0,1,29,21,5,0,0,NA,0,0,"","liom","vacant"
"3721","1","80",0,2014,31,21,16,3,1,NA,0,13,2015,0,1,36,34,25,8,0,NA,0,2,"1 camp ","crem","other"
"3722","1","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0,1,12,5,2,0,0,NA,0,0,"back from the dead, must have been mis-ID'd as dead. Not doing well, but it was definitely alive in 2014",NA,"vacant"
"3723","1","83",NA,2014,17,19,8,0,0,NA,0,0,2015,0,1,24,20,12,5,0,NA,0,1,"1 aph","vacant","fore"
"3724","1","84",NA,2014,15,8,4.5,0,0,NA,0,2,2015,0,1,19,10,4,0,0,NA,0,0,"","crem","vacant"
"3725","1","85",NA,2014,24,13,8,3,0,NA,0,8,2015,0,1,26,15,10,0,0,NA,0,0,"","crem","vacant"
"3726","1","86",NA,2014,28,20,9,2,0,NA,0,11,2015,0,1,41,31,20,2,0,NA,0,0,"","liom","vacant"
"3727","1","87",NA,2014,6,3.5,3,0,0,NA,0,0,2015,0,1,6,4,2,3,0,NA,0,0,"next to 17","vacant","vacant"
"3728","1","88",NA,2014,8,7,2,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3729","1","89",NA,2014,15,12,5,0,0,NA,0,0,2015,0,1,12,11,6,0,0,NA,0,0,"","vacant","vacant"
"3730","1","90",NA,2014,21,13,8,1,0,NA,0,3,2015,0,1,24,15,13,1,0,NA,0,0,"mislabeled plant (4-90)","crem","vacant"
"3731","1","91",NA,2014,16,16,13,2,0,NA,0,12,2015,0,1,29,22,17,3,0,NA,0,4,"","liom","liom"
"3732","1","94",NA,2014,20,16,8,3,0,NA,0,1,2015,0,1,22,7,6,0,0,NA,0,0,"","liom","vacant"
"3733","1","95",NA,2014,6,3,3,0,0,NA,0,0,2015,0,1,10,3,1,1,0,NA,0,0,"","vacant","vacant"
"3734","1","96",NA,2014,17,10,9,2,0,NA,0,2,2015,0,1,16,11,11,1,0,NA,0,0,"","liom","vacant"
"3735","1","97",NA,2014,8,6,5,1,0,NA,0,1,2015,0,1,15,14,6,6,0,NA,0,0,"","crem","vacant"
"3736","1","98",NA,2014,6,4.5,2,0,0,NA,0,0,2015,0,1,12,6,2,2,0,NA,0,0,"","vacant","vacant"
"3737","1","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,11.5,2,2,1,0,NA,0,0,"",NA,"vacant"
"3738","1","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,50,18,14,0,0,NA,0,0,"hidden in nolina",NA,"vacant"
"3739","1","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,13,11,6,3,0,NA,0,3,"",NA,"liom"
"3740","1","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,17,17,12,0,0,NA,0,0,"",NA,"vacant"
"3741","1","120A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,6,5,2.5,3,0,NA,0,2,"right on plot boarder, could have been intentionally skipped?",NA,"fore"
"3742","1","120B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,2.5,0.5,0.5,0,0,NA,0,0,"very small, but next to older plant",NA,"vacant"
"3743","1","19A",0,2014,79,62,44,19,4,NA,0,16,2015,0,1,85,83,35,5,0,NA,0,1,"","liom","liom"
"3744","1","19B",0,2014,82,40,26,6,1,NA,1,8,2015,0,1,92,38,29,5,4,NA,0,2,"1 spider (blk and white)","liom","liom"
"3745","1","51B",NA,2014,18,26,4,2,0,NA,0,3,2015,0,1,22,28,7,0,0,NA,0,0,"","liom","vacant"
"3746","1","53X",0,2014,74,36,30,10,5,NA,0,15,2015,0,1,71,41,13,0,0,NA,0,0,"","liom","vacant"
"3747","1","53Y",0,2014,67,58,35,12,0,NA,0,40,2015,0,1,73,76,48,5,0,NA,0,3,"1 black weevil","liom","liom"
"3748","1","63A",0,2014,47,46,29,11,0,NA,0,14,2015,0,1,63,58,52,0,0,NA,0,0,"","crem","vacant"
"3749","1","63B",0,2014,34,27,20,4,0,NA,0,8,2015,0,1,38,26,19,0,0,NA,0,0,"","crem","vacant"
"3750","1","69B",0,2014,14,5,6,4,0,NA,0,1,2015,0,1,7,7,4.5,1,0,NA,0,0,"","liom","vacant"
"3751","1","69C",0,2014,14,16,12,2,0,NA,0,0,2015,0,1,29,12,8,2,0,NA,0,0,"","vacant","vacant"
"3752","1","73C",0,2014,8,7,5,0,0,NA,0,0,2015,0,1,8,6,3,0,0,NA,0,0,"","vacant","vacant"
"3753","1","73D",0,2014,8,5,2,0,0,NA,0,0,2015,0,1,8,3,1,0,0,NA,0,0,"","vacant","vacant"
"3754","1","75A",0,2014,37,33,34,9,0,NA,0,17,2015,0,1,44,45,29,1,0,NA,0,0,"","liom","vacant"
"3755","1","75B",0,2014,30,35,10,0,0,NA,0,3,2015,0,1,36,24,16,3,0,NA,0,7,"","liom","liom"
"3756","1","82A",0,2014,18,8,6,0,0,NA,0,0,2015,0,1,29,15,5,1,0,NA,0,0,"","vacant","vacant"
"3757","1","82B",0,2014,7,4,2,0,0,NA,0,0,2015,0,1,12,7,2,1,0,NA,0,0,"","vacant","vacant"
"3758","1","82C",0,2014,10,3,2,0,0,NA,0,0,2015,0,1,12,2,1.5,1,0,NA,0,0,"","vacant","vacant"
"3759","1","92A",NA,2014,6,2.5,1,2,0,NA,0,0,2015,0,1,7,5,1.5,0,0,NA,0,0,"","vacant","vacant"
"3760","1","92B",NA,2014,8,3,2,5,0,NA,0,0,2015,0,1,9,7,3,5,0,NA,0,0,"was missing tag, but in correct spot","vacant","vacant"
"3761","1","TR1",1,2014,46,41,40,5,0,NA,0,3,2015,0,1,59,54,37,2,0,NA,0,3,"","liom","fore"
"3762","1","TR11",1,2014,43,23,14,7,0,NA,0,6,2015,0,1,47,27,17,5,0,NA,0,0,"","liom","vacant"
"3763","1","TR12",1,2014,60,41,30,0,0,NA,0,0,2015,0,1,63,41,32,0,0,NA,0,2,"","vacant","fore"
"3764","1","TR13",1,2014,22,21,14,1,0,NA,0,7,2015,0,1,40,34,30,4,0,NA,0,0,"","crem","vacant"
"3765","1","TR2",1,2014,49,40,25,9,1,NA,0,12,2015,0,1,62,37,27,0,1,NA,0,1,"","liom","liom"
"3766","1","TR3",1,2014,54,34,28,8,0,NA,0,3,2015,0,1,63,40,33,3,0,NA,0,2,"","liom","liom"
"3767","1","TR5",1,2014,33,19,11,1,0,NA,0,1,2015,0,1,23,22,14,0,0,NA,0,0,"","liom","vacant"
"3768","1","TR8",1,2014,48,33,26,4,0,NA,0,13,2015,0,1,77,41,29,0,0,NA,0,0,"","liom","vacant"
"3769","1","TR9",1,2014,47,41,4,1,0,NA,0,10,2015,0,1,66,53,36,0,0,NA,0,1,"","liom","fore"
"3770","2","1",0,2014,62,52,40,18,0,NA,0,41,2015,0,1,69,56,44,1,2,NA,0,0,"","crem","vacant"
"3771","2","2",0,2014,69,41,40,10,0,NA,2,42,2015,0,1,77,48,48,19,0,NA,0,0,"","crem","vacant"
"3772","2","3",0,2014,41,49,40,0,0,NA,0,0,2015,0,1,40,52,34,4,1,NA,0,2,"","vacant","fore"
"3773","2","5",0,2014,20,14,5,1,0,NA,0,0,2015,0,1,22,8,5,0,0,NA,0,0,"","vacant","vacant"
"3774","2","8",0,2014,134,142,157,14,11,NA,37,12,2015,0,1,136,190,102,25,54,NA,8,2,"","liom","liom"
"3775","2","9",0,2014,80,82,68,17,4,NA,0,16,2015,0,1,75,85,63,24,3,NA,0,1,"1 liom ant","liom","fore"
"3776","2","11",0,2014,83,76,76,41,8,NA,9,20,2015,0,1,90,88,88,8,8,NA,4,0,"","crem","vacant"
"3777","2","13",0,2014,115,78,53,11,23,NA,5,31,2015,0,1,93,85,55,4,13,NA,2,2,"","crem","liom"
"3778","2","16",0,2014,61,45,26,14,0,NA,0,11,2015,0,1,59,45,33,11,3,NA,0,0,"","crem","vacant"
"3779","2","17",0,2014,86,77,77,15,0,NA,0,4,2015,0,1,93,84,72,16,5,NA,0,1,"","crem","other"
"3780","2","18",0,2014,26,12,12,3,0,NA,0,5,2015,0,1,38,21,13,2,0,NA,0,0,"","crem","vacant"
"3781","2","19",0,2014,74,55,45,21,0,NA,0,44,2015,0,1,82,65,49,27,4,NA,1,0,"","crem","vacant"
"3782","2","21",0,2014,69,76,47,18,0,NA,0,0,2015,0,1,75,73,46,19,2,NA,0,11,"","vacant","fore"
"3783","2","22",0,2014,42,23,18,0,0,NA,0,0,2015,0,1,45,20,19,2,0,NA,0,0,"","vacant","vacant"
"3784","2","24",0,2014,111,69,60,24,1,NA,2,6,2015,0,1,104,84,70,19,8,NA,2,2,"","liom","fore"
"3785","2","25",0,2014,105,103,91,19,2,NA,6,4,2015,0,1,122,109,91,22,2,NA,5,7,"","liom","fore"
"3786","2","27",0,2014,36,42,17,4,0,NA,0,1,2015,0,1,42,41,30,10,0,NA,0,0,"","other","vacant"
"3787","2","31",0,2014,128,85,55,12,0,NA,4,37,2015,0,1,112,80,64,2,5,NA,1,0,"","crem","vacant"
"3788","2","34",0,2014,14,14,3,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3789","2","35",0,2014,21,4,11,7,0,NA,0,15,2015,0,1,37,33,13,0,0,NA,0,0,"slant measurement","other","vacant"
"3790","2","36",0,2014,93,55,47,4,1,NA,1,5,2015,0,1,95,60,52,17,5,NA,1,3,"","crem","fore"
"3791","2","37",0,2014,108,86,58,16,2,NA,17,7,2015,0,1,109,97,59,7,15,NA,0,9,"","other","fore"
"3792","2","42",0,2014,75,66,48,2,0,NA,0,1,2015,0,1,78,67,29,19,1,NA,0,10,"","other","fore"
"3793","2","45",0,2014,114,75,58,15,10,NA,15,19,2015,0,1,121,110,45,18,18,NA,3,33,"4 crem, 1 ladybug, 1 spider","fore","fore"
"3794","2","46",0,2014,76,66,41,6,0,NA,4,1,2015,0,1,76,64,43,11,0,NA,0,8,"","other","fore"
"3795","2","47",0,2014,68,52,44,15,1,NA,6,46,2015,0,1,75,52,45,8,2,NA,1,4,"","crem","crem"
"3796","2","48",0,2014,57,53,36,18,0,NA,0,45,2015,0,1,72,61,53,9,0,NA,0,14,"","liom","liom"
"3797","2","49",0,2014,119,74,60,28,0,NA,0,40,2015,0,1,82,83,67,15,4,NA,2,16,"","liom","liom"
"3798","2","51",0,2014,94,51,60,25,2,NA,0,32,2015,0,1,106,80,64,13,7,NA,0,8,"","liom","liom"
"3799","2","52",0,2014,34,20,14,4,0,NA,0,17,2015,0,1,40,30,17,3,0,NA,0,4,"","crem","liom"
"3800","2","53",0,2014,25,13,12,1,0,NA,0,4,2015,0,1,27,15,13,0,0,NA,0,0,"","crem","vacant"
"3801","2","54",0,2014,47,44,44,16,1,NA,0,19,2015,0,1,63,50,44,0,0,NA,0,2,"","liom","liom"
"3802","2","55",0,2014,34,49,36,0,0,NA,0,6,2015,0,1,47,61,32,10,0,NA,0,12,"","liom","liom"
"3803","2","56",0,2014,72,49,31,9,0,NA,0,4,2015,0,1,73,57,42,13,2,NA,1,4,"right side of a boulder, facing mountain","fore","liom"
"3804","2","57",0,2014,100,46,44,0,0,NA,0,36,2015,0,1,84,60,42,8,0,NA,0,6,"","liom","fore"
"3805","2","58",0,2014,52,46,40,4,0,NA,0,9,2015,0,1,62,58,47,3,NA,NA,NA,1,"","liom","fore"
"3806","2","59",0,2014,31,13,8,2,0,NA,0,7,2015,0,1,21,9,7,0,0,NA,0,0,"","crem","vacant"
"3807","2","61",0,2014,20,13,7,1,0,NA,0,13,2015,0,1,22,22,19,2,0,NA,0,0,"","crem","vacant"
"3808","2","64",0,2014,20,14,11,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3809","2","66",NA,2014,10,1.5,1.5,0,0,NA,0,0,2015,0,1,13,2,1,0,0,NA,0,0,"barely alive","vacant","vacant"
"3810","2","68",0,2014,58,41,33,5,0,NA,0,3,2015,0,1,77,53,45,2,5,NA,1,0,"measured the oblique height","other","vacant"
"3811","2","69",NA,2014,24,18,7,0,0,NA,0,0,2015,0,1,7,5,3,3,0,NA,0,0,"","vacant","vacant"
"3812","2","70",NA,2014,73,64,34,5,0,NA,0,33,2015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","crem",NA
"3813","2","71",NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
"3814","2","72",NA,2014,25,13,5,2,0,NA,0,2,2015,0,1,37,23,16,5,0,NA,0,0,"","other","vacant"
"3815","2","73",NA,2014,18,14,10,0,0,NA,0,10,2015,0,1,20,15,13,0,0,NA,0,0,"","crem","vacant"
"3816","2","74",NA,2014,19,25,14,0,0,NA,0,5,2015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","liom",NA
"3817","2","75",NA,2014,15,9,8,2,0,NA,0,0,2015,0,1,18,15,8,3,0,NA,0,1,"","vacant","fore"
"3818","2","76",NA,2014,12,9,6,1,0,NA,0,0,2015,0,1,9,9,8,0,0,NA,0,0,"","vacant","vacant"
"3819","2","77",NA,2014,14,14,8,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3820","2","78",NA,2014,7,3,1.5,1,0,NA,0,0,2015,0,1,12,5,4.5,3,0,NA,0,0,"","vacant","vacant"
"3821","2","79",NA,2014,7,3,0,0,0,NA,0,0,2015,0,1,7,5,1,0,0,NA,0,0,"not found","vacant","vacant"
"3822","2","82",NA,2014,17,7,6,0,0,NA,0,0,2015,0,1,15,16,13,5,0,NA,0,0,"","vacant","vacant"
"3823","2","83",NA,2014,12,4.5,2,1,0,NA,0,0,2015,0,1,16,8,8,3,0,NA,0,0,"","vacant","vacant"
"3824","2","84",NA,2014,24,13,10,2,0,NA,0,0,2015,0,1,29,15,13,0,0,NA,0,0,"","vacant","vacant"
"3825","2","85",NA,2014,1,0.5,0.5,0,0,NA,0,0,2015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cannot find plant, floating tag","vacant",NA
"3826","2","87",NA,2014,0.5,0.5,0.5,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3827","2","88",NA,2014,7,15,7,0,0,NA,0,0,2015,0,1,13,21,12,2,0,NA,0,2,"","vacant","fore"
"3828","2","89",NA,2014,2,0.5,0.5,0,0,NA,0,NA,2015,0,1,3.5,0.5,0.5,1,0,NA,0,0,"",NA,"vacant"
"3829","2","90",NA,2014,16,12,7,5,0,NA,0,0,2015,0,1,22,18,12,4,0,NA,0,0,"","vacant","vacant"
"3830","2","91",NA,2014,18,9.5,2,1,0,NA,0,0,2015,0,1,22,18,7,0,0,NA,0,0,"","vacant","vacant"
"3831","2","92",NA,2014,8,4,3,0,0,NA,0,0,2015,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"3832","2","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,13,10,6,2,0,NA,0,0,"",NA,"vacant"
"3833","2","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,19,8,3,1,0,NA,0,0,"",NA,"vacant"
"3834","2","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,19,8,6,3,0,NA,0,0,"",NA,"vacant"
"3835","2","71A",NA,2014,17,9.5,3,0,0,NA,0,0,2015,0,1,23,14,7,7,0,NA,0,0,"","vacant","vacant"
"3836","2","71B",NA,2014,10,9.5,2,0,0,NA,0,0,2015,0,1,14,12,2,1,0,NA,0,0,"","vacant","vacant"
"3837","2","80A",NA,2014,7,4,1.5,2,0,NA,0,0,2015,0,1,14,9,6,2,0,NA,0,0,"","vacant","vacant"
"3838","2","80B",NA,2014,10,3.5,3.5,3,0,NA,0,0,2015,0,1,14,10,8,5,0,NA,0,0,"","vacant","vacant"
"3839","2","80C",NA,2014,10,6.5,3,3,0,NA,0,0,2015,0,1,17,11,9,9,0,NA,0,0,"","vacant","vacant"
"3840","2","86A",NA,2014,0.5,0.5,0.5,0,0,NA,0,0,2015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"floating tag","vacant",NA
"3841","2","86B",NA,2014,2.5,1,0.8,0,0,NA,0,0,2015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"floating tag","liom",NA
"3842","2","94A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,2,0.5,0.5,0,0,NA,0,0,"",NA,"vacant"
"3843","2","94B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,6,1,1,0,0,NA,0,0,"",NA,"vacant"
"3844","2","95A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,4.5,1,1,1,0,NA,0,0,"",NA,"vacant"
"3845","2","95B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,5,1,1,1,0,NA,0,0,"",NA,"vacant"
"3846","2","95C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1,NA,4.5,1,1,1,0,NA,0,0,"",NA,"vacant"
"3847","2","TR1",1,2014,37,32,39,12,0,NA,0,21,2015,0,1,43,39,38,7,0,NA,0,13,"","liom","liom"
"3848","2","TR11",1,2014,50,51,47,10,0,NA,0,37,2015,0,1,66,55,51,3,0,NA,0,5,"","crem","fore"
"3849","2","TR12",1,2014,28,13,7,0,0,NA,0,0,2015,0,1,29,14,6,0,0,NA,0,0,"labeled on map aas 2-12, not TR12","vacant","vacant"
"3850","2","TR13",1,2014,52,32,18,0,0,NA,0,0,2015,0,1,56,31,17,0,0,NA,0,0,"","vacant","vacant"
"3851","2","TR15",1,2014,38,42,33,6,0,NA,0,4,2015,0,1,49,38,36,6,0,NA,0,5,"","liom","liom"
"3852","2","TR16",1,2014,31,29,27,0,0,NA,0,5,2015,0,1,35,29,28,1,0,NA,0,0,"","crem","vacant"
"3853","2","TR18",1,2014,39,37,22,9,0,NA,0,2,2015,0,1,46,46,31,3,0,NA,0,1,"1-lg, blk, shiny ant","other","other"
"3854","2","TR2",1,2014,35,29,25,7,0,NA,0,33,2015,0,1,50,43,25,2,0,NA,0,4,"","liom","liom"
"3855","2","TR3",1,2014,16,14,12,3,0,NA,0,5,2015,0,1,19,19,9,6,0,NA,0,7,"mapped as TR4, tagged as TR3 -- believe this was fixed (correct tag, placed on plant)","liom","fore"
"3856","2","TR4",1,2014,45,57,29,6,0,NA,0,21,2015,0,1,57,61,31,3,0,NA,0,1,"","crem","crem"
"3857","2","TR7",1,2014,46,23,22,4,0,NA,0,0,2015,0,1,42,27,16,0,0,NA,0,0,"","vacant","vacant"
"3858","3","1",0,2014,120,140,133,75,61,NA,0,52,2015,0,1,137,164,132,34,32,NA,0,36,"","liom","liom"
"3859","3","2",0,2014,34,70,49,12,5,NA,0,45,2015,0,1,69,66,54,18,6,NA,0,33,"","liom","liom"
"3860","3","3",0,2014,81,62,55,23,7,NA,0,69,2015,0,1,76,79,53,3,21,NA,1,22,"","liom","liom"
"3861","3","4",0,2014,75,119,96,25,34,NA,0,71,2015,0,1,94,125,118,20,31,NA,0,13,"","liom","liom"
"3862","3","5",0,2014,88,77,45,4,25,NA,0,69,2015,0,1,91,79,44,9,19,NA,1,13,"","liom","liom"
"3863","3","6",0,2014,131,165,65,8,61,NA,10,48,2015,0,1,131,135,120,26,55,NA,2,21,"","liom","liom"
"3864","3","7",0,2014,98,104,67,29,17,NA,0,75,2015,0,1,120,120,96,46,73,NA,0,14,"","liom","liom"
"3865","3","8",0,2014,68,83,54,8,13,NA,1,49,2015,0,1,72,92,55,4,0,NA,0,2,"","liom","liom"
"3866","3","9",0,2014,103,108,56,11,19,NA,3,37,2015,0,1,116,109,89,11,5,NA,0,22,"leaning","liom","liom"
"3867","3","10",0,2014,89,44,41,27,4,NA,0,31,2015,0,1,94,65,49,10,1,NA,0,4,"","liom","liom"
"3868","3","11",0,2014,58,66,26,17,0,NA,0,33,2015,0,1,67,56,45,2,0,NA,0,0,"","liom","vacant"
"3869","3","13",0,2014,131,80,77,19,10,NA,1,72,2015,0,1,113,85,83,10,43,NA,0,30,"","liom","liom"
"3870","3","14",0,2014,147,98,69,21,19,NA,1,59,2015,0,1,151,109,92,20,18,NA,2,16,"","liom","liom"
"3871","3","15",0,2014,23,25,24,4,0,NA,0,8,2015,0,1,32,33,24,5,0,NA,0,0,"","liom","vacant"
"3872","3","16",0,2014,111,85,77,49,9,NA,1,42,2015,0,1,115,113,100,24,26,NA,1,15,"","liom","liom"
"3873","3","17",0,2014,31,32,19,1,0,NA,0,7,2015,0,1,29,36,16,4,0,NA,0,18,"","liom","liom"
