Capture.event,Sex.Stage,SL,mass0,hindex,surv,mass1,offspring
7,F,NA,0.208,0,1,0.211,0
7,F,NA,0.162,0,1,0.218,0
7,F,NA,0.178,0,1,0.22,2
7,F,NA,0.218,0,1,0.22,0
7,F,NA,0.099,0,1,0.222,0
7,F,NA,0.135,0,1,0.223,0
7,F,NA,0.184,0,1,0.224,0
7,F,NA,0.2,0,1,0.224,0
7,F,NA,0.225,0,1,0.226,0
7,F,NA,0.202,0,1,0.228,0
7,F,NA,0.215,0,1,0.23,0
7,F,NA,0.177,0,1,0.231,0
7,F,NA,0.222,0,1,0.231,0
7,F,NA,0.149,0,1,0.233,0
7,F,NA,0.222,0,1,0.233,0
7,F,NA,0.245,0,1,0.2385,0
7,F,NA,0.118,0.405,1,0.24,0
7,F,NA,0.167,0,1,0.242,0
7,F,NA,0.212,0.053,1,0.243,0
7,F,NA,0.01,0,1,0.245,0
7,F,NA,0.177,0.284,1,0.247,0
7,F,NA,0.219,0,1,0.247,0
7,F,NA,0.226,0,1,0.25,0
7,F,NA,0.23,0,1,0.25,0
7,F,NA,0.218,0,1,0.254,0
7,F,NA,0.221,0,1,0.256,0
7,F,NA,0.186,NA,1,0.258,0
7,F,NA,0.28,0,1,0.258,0
7,F,NA,0.217,0,1,0.259,0
7,F,NA,0.172,0.265,1,0.26,0
7,F,NA,0.204,0,1,0.262,0
7,F,NA,0.24,0.162,1,0.262,0
7,F,NA,0.127,0.197,1,0.2625,0
7,F,NA,0.226,0,1,0.265,0
7,F,NA,0.25,0,1,0.266,0
7,F,NA,0.261,0,1,0.271,0
7,F,NA,0.2095,NA,1,0.273,0
7,F,NA,0.253,0,1,0.274,0
7,F,NA,0.203,0,1,0.275,0
7,F,NA,0.227,0,1,0.276,0
7,F,NA,0.266,0,1,0.276,0
7,F,NA,0.166,0.103,1,0.277,0
7,F,NA,0.202,0,1,0.277,0
7,F,NA,0.216,0,1,0.279,0
7,F,NA,0.236,0,1,0.279,0
7,F,NA,0.428,0,1,0.284,0
7,F,NA,0.2285,NA,1,0.285,0
7,F,NA,0.279,0,1,0.286,0
7,F,NA,0.252,0,1,0.288,0
7,F,NA,0.289,0,1,0.288,0
7,F,NA,0.244,0,1,0.29,0
7,F,NA,0.258,0,1,0.29,0
7,F,NA,0.299,0,1,0.29,0
7,F,NA,0.243,0,1,0.292,0
7,F,NA,0.287,0,1,0.292,0
7,F,NA,0.29,0,1,0.292,0
7,F,NA,0.176,0,1,0.294,0
7,F,NA,0.239,NA,1,0.294,0
7,F,NA,0.287,0,1,0.295,0
7,F,NA,0.255,NA,1,0.296,0
7,F,NA,0.282,0,1,0.296,0
7,F,NA,0.256,0,1,0.298,0
7,F,NA,0.233,0,1,0.3,0
7,F,NA,0.302,0,1,0.303,0
7,F,NA,0.284,0,1,0.305,0
7,F,NA,0.214,0,1,0.307,0
7,F,NA,0.32,0,1,0.307,0
7,F,NA,0.319,0,1,0.308,0
7,F,NA,0.268,0,1,0.309,0
7,F,NA,0.305,0,1,0.31,0
7,F,NA,0.251,NA,1,0.311,0
7,F,NA,0.203,0,1,0.315,0
7,F,NA,0.322,0,1,0.315,0
7,F,NA,0.363,0,1,0.315,0
7,F,NA,0.2845,NA,1,0.316,0
7,F,NA,0.303,0,1,0.316,0
7,F,NA,0.2205,NA,1,0.317,0
7,F,NA,0.323,0,1,0.321,0
7,F,NA,0.273,NA,1,0.322,0
7,F,NA,0.31,0,1,0.322,0
7,F,NA,0.341,0,1,0.323,0
7,F,NA,0.318,0,1,0.324,0
7,F,NA,0.306,0,1,0.327,0
7,F,NA,0.329,0,1,0.327,0
7,F,NA,0.348,0,1,0.327,0
7,F,NA,0.291,0,1,0.3275,0
7,F,NA,0.362,0,1,0.328,0
7,F,NA,0.396,0,1,0.328,0
7,F,NA,0.284,0,1,0.3285,0
7,F,NA,0.176,0.088,1,0.329,0
7,F,NA,0.3075,NA,1,0.331,0
7,F,NA,0.317,0,1,0.331,0
7,F,NA,0.329,0,1,0.331,0
7,F,NA,0.271,0,1,0.332,0
7,F,NA,0.274,0,1,0.333,0
7,F,NA,0.303,NA,1,0.335,0
7,F,NA,0.33,0,1,0.336,0
7,F,NA,0.335,0,1,0.336,0
7,F,NA,0.352,0,1,0.336,0
7,F,NA,0.345,0,1,0.34,0
7,F,NA,0.323,0,1,0.341,0
7,F,NA,0.355,0,1,0.344,0
7,F,NA,0.337,0,1,0.345,0
7,F,NA,0.36,0,1,0.345,0
7,F,NA,0.311,0,1,0.346,0
7,F,NA,0.357,0,1,0.348,0
7,F,NA,0.335,NA,1,0.35,0
7,F,NA,0.354,0,1,0.35,0
7,F,NA,0.2985,NA,1,0.352,0
7,F,NA,0.344,0,1,0.353,0
7,F,NA,0.307,0,1,0.367,0
7,F,NA,0.369,0,1,0.372,0
7,F,NA,0.3235,NA,1,0.374,0
7,F,NA,0.355,0,1,0.375,0
7,F,NA,0.416,0,1,0.381,0
7,F,NA,0.288,NA,1,0.383,0
7,F,NA,0.32,0,1,0.383,0
7,F,NA,0.392,0,1,0.384,0
7,F,NA,0.344,NA,1,0.386,0
7,F,NA,0.428,0.135,1,0.388,0
7,F,NA,0.368,NA,1,0.39,0
7,F,NA,0.413,0.053,1,0.392,0
7,F,NA,0.405,0,1,0.395,0
7,F,NA,0.396,0,1,0.399,0
7,F,NA,0.442,0,1,0.402,0
7,F,NA,0.471,0,1,0.402,0
7,F,NA,0.402,0,1,0.405,0
7,F,NA,0.416,0,1,0.405,0
7,F,NA,0.433,0,1,0.407,0
7,F,NA,0.418,0,1,0.409,0
7,F,NA,0.427,0,1,0.411,0
7,F,NA,0.42,0,1,0.414,0
7,F,NA,0.427,0.103,1,0.419,0
7,F,NA,0.45,0,1,0.421,0
7,F,NA,0.44,0,1,0.422,0
7,F,NA,0.32,0,1,0.4295,0
7,F,NA,0.425,0,1,0.44,0
7,F,NA,0.444,0,1,0.446,0
7,F,NA,0.473,0,1,0.448,0
7,F,NA,0.435,0,1,0.449,0
7,F,NA,0.468,0,1,0.453,0
7,F,NA,0.46,NA,1,0.455,0
7,F,NA,0.461,0,1,0.456,0
7,F,NA,0.547,0,1,0.46,0
7,F,NA,0.484,0,1,0.461,0
7,F,NA,0.456,0,1,0.462,0
7,F,NA,0.372,0,1,0.464,0
7,F,NA,0.426,0,1,0.467,0
7,F,NA,0.466,0,1,0.467,0
7,F,NA,0.483,0,1,0.469,0
7,F,NA,0.487,NA,1,0.47,0
7,F,NA,0.458,0,1,0.479,0
7,F,NA,0.711,0,1,0.479,0
7,F,NA,0.46,NA,1,0.487,0
7,F,NA,0.506,0,1,0.49,0
7,F,NA,0.521,0,1,0.49,0
7,F,NA,0.498,0,1,0.498,0
7,F,NA,0.523,0.062,1,0.516,0
7,F,NA,0.628,NA,1,0.519,0
7,F,NA,0.617,0,1,0.522,0
7,F,NA,0.557,0,1,0.528,0
7,F,NA,0.5365,NA,1,0.529,0
7,F,NA,0.5095,NA,1,0.533,0
7,F,NA,0.589,0,1,0.537,0
7,F,NA,0.519,0,1,0.548,0
7,F,NA,0.621,0,1,0.565,0
7,F,NA,0.66,NA,1,0.568,0
7,F,NA,0.6,0.06,1,0.578,0
7,F,NA,0.615,0,1,0.58,0
7,F,NA,0.587,NA,1,0.582,0
7,F,NA,0.604,0,1,0.593,0
7,F,NA,0.614,0,1,0.598,0
7,F,NA,0.647,0,1,0.603,0
7,F,NA,0.65,NA,1,0.61,0
7,F,NA,0.599,0,1,0.623,0
7,F,NA,0.647,0,1,0.636,0
7,F,NA,0.163,0,1,0.67,0
7,F,NA,0.685,0,1,0.677,0
7,F,NA,0.696,0,1,0.681,1
7,F,NA,0.755,0,1,0.689,0
7,F,NA,0.665,NA,1,0.703,0
7,F,NA,0.74,0,1,0.712,0
7,F,NA,0.775,0.063,1,0.735,0
7,F,NA,0.783,0,1,0.74,2
7,F,NA,0.822,0,1,0.74,0
7,F,NA,0.823,0,1,0.744,0
7,F,NA,0.767,NA,1,0.755,0
7,F,NA,0.795,0,1,0.773,0
7,F,NA,0.904,0.058,1,0.872,0
7,F,NA,0.196,0,1,0.955,0
7,F,NA,0.055,0,0,NA,0
7,F,NA,0.058,0.407,0,NA,0
7,I,NA,0.063,0,0,NA,0
7,F,NA,0.068,0,0,NA,0
7,F,NA,0.077,0,1,NA,0
7,I,NA,0.08,0,0,NA,0
7,F,NA,0.089,0,0,NA,0
7,F,NA,0.094,0,0,NA,0
7,F,NA,0.097,0,0,NA,0
7,I,NA,0.097,0,0,NA,0
7,F,NA,0.098,0,0,NA,0
7,F,NA,0.099,0,0,NA,0
7,I,NA,0.099,0,0,NA,0
7,I,NA,0.102,0,0,NA,0
7,F,NA,0.103,0.064,0,NA,0
7,F,NA,0.105,0,0,NA,0
7,F,NA,0.106,0,0,NA,0
7,I,NA,0.111,0,0,NA,0
7,I,NA,0.112,0,0,NA,0
7,I,NA,0.116,0,0,NA,0
7,I,NA,0.118,0,0,NA,0
7,F,NA,0.119,0,0,NA,0
7,F,NA,0.136,0,0,NA,0
7,F,NA,0.137,0,0,NA,0
7,F,NA,0.146,0,0,NA,0
7,I,NA,0.15,0,0,NA,0
7,F,NA,0.152,0,0,NA,0
7,F,NA,0.153,0,0,NA,0
7,F,NA,0.16,0,0,NA,0
7,F,NA,0.166,0,0,NA,0
7,F,NA,0.175,0,0,NA,0
7,F,NA,0.178,0,0,NA,0
7,F,NA,0.224,0,0,NA,0
7,F,NA,0.229,0,0,NA,0
7,F,NA,0.244,0,0,NA,0
7,F,NA,0.25,0,0,NA,0
7,F,NA,0.252,0,0,NA,0
7,F,NA,0.255,0,0,NA,0
7,F,NA,0.262,0,0,NA,0
7,F,NA,0.267,0,0,NA,0
7,F,NA,0.29,0,0,NA,0
7,F,NA,0.291,0,0,NA,0
7,F,NA,0.294,0,0,NA,0
7,F,NA,0.295,0,0,NA,0
7,F,NA,0.311,0,0,NA,0
7,F,NA,0.324,0,0,NA,0
7,F,NA,0.33,0,0,NA,0
7,F,NA,0.333,0,0,NA,0
7,F,NA,0.337,0,0,NA,0
7,F,NA,0.343,0,0,NA,0
7,F,NA,0.352,0,0,NA,0
7,F,NA,0.357,NA,0,NA,0
7,F,NA,0.363,0,0,NA,0
7,F,NA,0.384,0,0,NA,0
7,F,NA,0.394,NA,0,NA,0
7,F,NA,0.406,0,0,NA,0
7,F,NA,0.426,0,0,NA,0
7,F,NA,0.432,0,0,NA,0
7,F,NA,0.442,0,0,NA,0
7,F,NA,0.45,0,0,NA,0
7,F,NA,0.452,0,0,NA,0
7,F,NA,0.476,0,0,NA,0
7,F,NA,0.486,0,0,NA,0
7,F,NA,0.515,0,0,NA,0
7,F,NA,0.518,0,0,NA,0
7,F,NA,0.532,0,0,NA,0
7,F,NA,0.535,0,0,NA,0
7,F,NA,0.538,0,0,NA,0
7,F,NA,0.561,0,0,NA,0
7,F,NA,0.606,0,0,NA,0
7,F,NA,0.608,0,0,NA,0
7,F,NA,0.638,0,0,NA,0
7,F,NA,0.696,0,0,NA,0
7,F,NA,0.701,0,0,NA,0
7,F,NA,0.742,0,0,NA,0
7,F,NA,0.749,0,0,NA,0
7,F,NA,0.752,0,0,NA,0
7,F,NA,0.921,0,0,NA,0
8,I,NA,0.098,0,1,0.114,0
8,I,NA,0.143,0,1,0.115,0
8,I,NA,0.087,0,1,0.118,0
8,I,NA,0.104,0,1,0.126,0
8,I,NA,0.085,0.06,1,0.128,0
8,F,NA,0.083,0,1,0.13,0
8,I,NA,0.11,0,1,0.13,0
8,I,NA,0.114,0,1,0.134,0
8,F,0,0.102,0,1,0.138,0
8,F,NA,0.067,0,1,0.142,0
8,I,NA,0.09,0.543,1,0.151,0
8,F,0,0.107,0,1,0.153,0
8,F,0,0.114,0,1,0.153,0
8,F,NA,0.112,0,1,0.159,0
8,F,0,0.128,0,1,0.165,0
8,F,0,0.135,0,1,0.168,0
8,F,0,0.155,0,1,0.17,0
8,F,NA,0.134,0,1,0.172,0
8,F,NA,0.1355,NA,1,0.174,0
8,F,0,0.149,0,1,0.18,0
8,F,0,0.147,0,1,0.182,0
8,F,NA,0.13,0,1,0.183,0
8,F,0,0.142,0,1,0.188,0
8,F,0,0.179,0,1,0.188,0
8,F,0,0.152,0,1,0.189,0
8,F,0,0.165,0,1,0.191,0
8,F,0,0.16,0,1,0.194,0
8,F,NA,0.109,0.553,1,0.196,0
8,F,NA,0.109,0,1,0.2,0
8,F,NA,0.188,0,1,0.2,0
8,F,0,0.166,0,1,0.201,0
8,F,NA,0.1685,NA,1,0.203,0
8,F,NA,0.179,0,1,0.203,0
8,F,0,0.2,0,1,0.204,0
8,F,0,0.176,0,1,0.205,0
8,F,0,0.188,0,1,0.205,0
8,F,NA,0.125,0.533,1,0.207,0
8,F,0,0.171,0,1,0.212,0
8,F,0,0.189,0,1,0.212,0
8,F,NA,0.129,0.487,1,0.216,0
8,F,0,0.2,0,1,0.216,0
8,F,0,0.204,0,1,0.216,0
8,F,0,0.548,0,1,0.217,0
8,F,0,0.197,0,1,0.218,0
8,F,0,0.183,0,1,0.219,0
8,F,0,0.172,0,1,0.222,0
8,F,0,0.182,0,1,0.222,0
8,F,0,0.151,0,1,0.224,0
8,F,0,0.202,0,1,0.224,0
8,F,0,0.224,0,1,0.224,0
8,F,0,0.228,0,1,0.224,0
8,F,0,0.274,0,1,0.224,0
8,F,0,0.223,0,1,0.2265,0
8,F,0,0.22,0,1,0.231,0
8,F,0,0.222,0,1,0.232,0
8,F,NA,0.2385,NA,1,0.232,0
8,F,NA,0.245,0.075,1,0.233,0
8,F,0,0.24,NA,1,0.234,0
8,F,0,0.224,0,1,0.239,0
8,F,0,0.166,0,1,0.24,0
8,F,NA,0.1775,NA,1,0.24,0
8,F,0,0.19,0,1,0.24,0
8,F,0,0.226,0,1,0.24,0
8,F,0,0.211,0,1,0.243,0
8,F,0,0.231,0,1,0.245,0
8,F,0,0.25,0,1,0.245,0
8,F,NA,0.253,0,1,0.247,0
8,F,0,0.25,0,1,0.249,0
8,F,NA,0.2085,NA,1,0.25,0
8,F,0,0.231,0,1,0.25,0
8,F,0,0.211,0,1,0.252,0
8,F,NA,0.257,0,1,0.252,0
8,F,0,0.537,0,1,0.253,0
8,F,0,0.259,0,1,0.254,0
8,F,NA,0.22,NA,1,0.262,0
8,F,NA,0.27,0,1,0.265,0
8,F,0,0.29,0,1,0.267,0
8,F,0,0.262,0.162,1,0.268,0
8,F,NA,0.262,0,1,0.27,0
8,F,0,0.258,0,1,0.271,0
8,F,0,0.243,0,1,0.273,0
8,F,NA,0.267,0,1,0.273,0
8,F,0,0.292,0,1,0.273,0
8,F,0,0.233,0,1,0.274,0
8,F,NA,0.243,NA,1,0.274,0
8,F,0,0.262,0,1,0.274,0
8,F,NA,0.247,NA,1,0.275,0
8,F,NA,0.261,0,1,0.275,0
8,F,0,0.279,0,1,0.275,0
8,F,NA,0.253,0,1,0.276,0
8,F,0,0.256,0,1,0.277,0
8,F,0,0.184,0,1,0.279,0
8,F,0,0.285,0,1,0.279,0
8,F,0,0.265,0,1,0.2795,0
8,F,0,0.275,0,1,0.28,0
8,F,0,0.242,0,1,0.282,0
8,F,0,0.279,0,1,0.283,0
8,F,0,0.292,0,1,0.285,0
8,F,0,0.275,0,1,0.287,0
8,F,NA,0.284,0,1,0.287,0
8,F,NA,0.254,NA,1,0.29,0
8,F,0,0.266,0,1,0.291,0
8,F,0,0.317,0,1,0.292,0
8,F,0,0.276,0,1,0.293,0
8,F,0,0.233,0,1,0.294,0
8,F,NA,0.296,0,1,0.294,0
8,F,0,0.296,0,1,0.294,0
8,F,0,0.258,NA,1,0.295,0
8,F,0,0.288,0,1,0.296,0
8,F,NA,0.309,0,1,0.296,0
8,F,0,0.399,0,1,0.296,0
8,F,0,0.288,0,1,0.297,0
8,F,0,0.294,NA,1,0.3,0
8,F,0,0.296,0,1,0.302,0
8,F,NA,0.309,0,1,0.306,0
8,F,0,0.336,0,1,0.311,0
8,F,0,0.247,0.284,1,0.312,0
8,F,0,0.277,0,1,0.314,0
8,F,NA,0.29,0,1,0.314,0
8,F,0,0.308,0,1,0.314,0
8,F,NA,0.324,0,1,0.314,0
8,F,0,0.294,0,1,0.317,0
8,F,0,0.307,0,1,0.317,0
8,F,0,0.318,0.094,1,0.317,0
8,F,0,0.284,0,1,0.318,0
8,F,0,0.305,0,1,0.318,0
8,F,0,0.328,0,1,0.32,0
8,F,NA,0.371,0,1,0.32,0
8,F,NA,0.291,0,1,0.321,0
8,F,0,0.3,0,1,0.321,0
8,F,0,0.336,0,1,0.321,0
8,F,0,0.348,0,1,0.323,0
8,F,0,0.24,0.405,1,0.328,0
8,F,0,0.277,0.103,1,0.328,0
8,F,0,0.311,0,1,0.328,0
8,F,NA,0.316,NA,1,0.329,0
8,F,0,0.332,0,1,0.329,0
8,F,0,0.327,0,1,0.331,0
8,F,0,0.34,0,1,0.332,0
8,F,NA,0.333,0.052,1,0.333,0
8,F,0,0.322,0,1,0.334,0
8,F,0,0.333,0,1,0.334,0
8,F,0,0.374,0,1,0.335,0
8,F,0,0.298,0,1,0.336,0
8,F,0,0.315,0,1,0.336,0
8,F,NA,0.303,0,1,0.337,0
8,F,0,0.315,0,1,0.337,0
8,F,0,0.29,0,1,0.34,0
8,F,0,0.303,0,1,0.34,0
8,F,0,0.327,0,1,0.34,0
8,F,0,0.328,0,1,0.34,0
8,F,0,0.35,0,1,0.34,0
8,F,0,0.331,0,1,0.341,0
8,F,0,0.323,0,1,0.344,0
8,F,0,0.345,0,1,0.344,0
8,F,NA,0.331,0,1,0.345,0
8,F,0,0.29,0,1,0.346,0
8,F,0,0.325,0,1,0.346,0
8,F,0,0.344,0,1,0.346,0
8,F,0,0.26,0.265,1,0.349,3
8,F,0,0.336,0,1,0.349,0
8,F,0,0.322,0,1,0.35,0
8,F,0,0.336,0,1,0.35,0
8,F,0,0.321,0,1,0.352,0
8,F,0,0.292,0,1,0.357,0
8,F,0,0.307,0,1,0.357,0
8,F,0,0.309,0,1,0.358,0
8,F,0,0.348,0,1,0.361,0
8,F,0,0.36,0,1,0.361,0
8,F,NA,0.402,NA,1,0.362,0
8,F,NA,0.3275,NA,1,0.364,0
8,F,0,0.295,0,1,0.365,0
8,F,0,0.329,0.088,1,0.365,0
8,F,0,0.345,0,1,0.367,0
8,F,0,0.367,0,1,0.367,0
8,F,0,0.464,0,1,0.367,0
8,F,0,0.39,0,1,0.369,1
8,F,0,0.372,0,1,0.37,0
8,F,0,0.375,0,1,0.371,0
8,F,0,0.384,0,1,0.371,0
8,F,0,0.359,0,1,0.372,0
8,F,NA,0.3285,NA,1,0.373,2
8,F,0,0.341,0,1,0.377,0
8,F,0,0.374,0.066,1,0.377,0
8,F,NA,0.394,0.056,1,0.381,0
8,F,0,0.392,0.053,1,0.385,0
8,F,0,0.388,0.135,1,0.387,0
8,F,0,0.381,0,1,0.39,0
8,F,NA,0.36,0,1,0.393,0
8,F,0,0.402,0,1,0.393,0
8,F,NA,0.2625,NA,1,0.398,4
8,F,0,0.335,0.097,1,0.4,0
8,F,0,0.386,0,1,0.405,0
8,F,0,0.405,0,1,0.406,0
8,F,0,0.383,NA,1,0.411,0
8,F,0,0.422,0,1,0.415,0
8,F,0,0.409,0,1,0.419,2
8,F,0,0.418,0,1,0.42,0
8,F,0,0.421,0,1,0.42,0
8,F,0,0.456,0,1,0.426,0
8,F,0,0.462,0,1,0.431,0
8,F,0,0.448,0,1,0.432,0
8,F,0,0.395,0,1,0.434,0
8,F,NA,0.363,0,1,0.439,3
8,F,0,0.407,0,1,0.44,0
8,F,0,0.47,0,1,0.443,0
8,F,0,0.449,0,1,0.444,0
8,F,0,0.46,0,1,0.446,0
8,F,0,0.383,0,1,0.447,0
8,F,0,0.419,0.103,1,0.448,0
8,F,0,0.467,0,1,0.456,0
8,F,0,0.533,0,1,0.46,0
8,F,0,0.44,0,1,0.463,0
8,F,0,0.47,NA,1,0.466,0
8,F,NA,0.493,0,1,0.468,0
8,F,0,0.49,0,1,0.469,0
8,F,0,0.467,0,1,0.47,0
8,F,0,0.453,0,1,0.481,0
8,F,0,0.528,0,1,0.482,0
8,F,0,0.455,NA,1,0.485,0
8,F,0,0.479,0,1,0.487,0
8,F,0,0.498,0,1,0.488,0
8,F,0,0.487,0,1,0.49,0
8,F,0,0.516,0.062,1,0.493,0
8,F,0,0.446,0,1,0.504,0
8,F,0,0.469,0,1,0.504,0
8,F,0,0.576,0,1,0.527,0
8,F,0,0.49,0,1,0.533,0
8,F,NA,0.4295,NA,1,0.539,0
8,F,0,0.138,0,1,0.545,0
8,F,0,0.568,NA,1,0.548,0
8,F,0,0.582,NA,1,0.577,0
8,F,0,0.677,0,1,0.585,0
8,F,0,0.593,0,1,0.604,0
8,F,0,0.703,0,1,0.637,0
8,F,NA,0.732,0.195,1,0.637,2
8,F,0,0.623,0,1,0.641,0
8,F,0,0.479,0,1,0.66,0
8,F,0,0.67,0,1,0.684,2
8,F,0,0.689,0,1,0.691,0
8,F,0,0.755,0,1,0.717,0
8,F,0,0.74,0,1,0.72,0
8,F,0,0.735,0.063,1,0.722,0
8,F,0,0.712,0,1,0.724,0
8,F,0,0.773,0,1,0.7345,0
8,F,NA,0.872,NA,1,0.84,0
8,F,NA,0.054,0,0,NA,0
8,I,NA,0.082,0,0,NA,0
8,I,0,0.1,0,0,NA,0
8,F,NA,0.137,0.051,0,NA,0
8,F,NA,0.141,0,0,NA,0
8,F,0,0.149,0,0,NA,0
8,F,0,0.172,0,0,NA,0
8,F,0,0.188,0,0,NA,0
8,F,0,0.2,0,0,NA,0
8,F,0,0.218,0,0,NA,0
8,F,0,0.23,0,0,NA,0
8,F,0,0.245,0,0,NA,0
8,F,NA,0.245,0,0,NA,0
8,F,0,0.267,NA,0,NA,0
8,F,NA,0.27,0,0,NA,0
8,F,0,0.271,0,0,NA,0
8,F,0,0.273,0,0,NA,0
8,F,0,0.275,0.055,0,NA,0
8,F,0,0.276,0,0,NA,0
8,F,0,0.286,0,0,NA,0
8,F,0,0.296,0,0,NA,0
8,F,NA,0.301,0,0,NA,0
8,F,NA,0.305,0,0,NA,0
8,F,0,0.31,0,0,NA,0
8,F,0,0.315,0,0,NA,0
8,F,0,0.316,0,0,NA,0
8,F,NA,0.321,0,0,NA,0
8,F,0,0.324,0,0,NA,0
8,F,0,0.327,0,0,NA,0
8,F,0,0.331,0,0,NA,0
8,F,0,0.331,0,0,NA,0
8,F,0,0.331,0,0,NA,0
8,F,NA,0.338,0,0,NA,0
8,F,NA,0.341,0,1,NA,0
8,F,0,0.346,0,0,NA,0
8,F,0,0.35,0,0,NA,0
8,F,0,0.352,0,0,NA,0
8,F,NA,0.353,0,0,NA,0
8,F,0,0.353,0,0,NA,0
8,F,NA,0.355,0,1,NA,0
8,F,NA,0.36,0,0,NA,0
8,F,NA,0.363,0,0,NA,0
8,F,0,0.405,0,0,NA,0
8,F,0,0.411,0,0,NA,0
8,F,0,0.414,0,0,NA,0
8,F,0,0.421,0,0,NA,0
8,F,0,0.431,0.057,0,NA,0
8,F,NA,0.448,0,1,NA,0
8,F,0,0.461,0,1,NA,0
8,F,NA,0.484,0,0,NA,1
8,F,0,0.519,NA,0,NA,0
8,F,0,0.522,0,0,NA,0
8,F,0,0.529,NA,0,NA,0
8,F,0,0.565,0,0,NA,0
8,F,0,0.578,0.06,0,NA,0
8,F,0,0.58,0,1,NA,0
8,F,0,0.598,0,0,NA,0
8,F,0,0.603,0,0,NA,0
8,F,0,0.61,NA,0,NA,0
8,F,0,0.636,0,0,NA,0
8,F,0,0.681,0,0,NA,0
8,F,0,0.74,0,0,NA,0
8,F,0,0.744,0,0,NA,0
8,F,0,0.955,0,0,NA,0
9,F,NA,0.05,0,1,0.042,0
9,F,NA,0.047,0,1,0.076,0
9,I,NA,0.052,0,1,0.076,0
9,F,NA,0.055,0,1,0.076,0
9,F,NA,0.065,0,1,0.083,0
9,F,NA,0.064,0,1,0.084,0
9,I,NA,0.054,0,1,0.085,0
9,F,NA,0.058,0,1,0.085,0
9,I,NA,0.06,0,1,0.088,0
9,F,NA,0.056,0,1,0.09,0
9,I,NA,0.056,0,1,0.09,0
9,I,NA,0.075,0.72,1,0.093,0
9,F,NA,0.07,0,1,0.098,0
9,I,NA,0.072,0,1,0.098,0
9,F,NA,0.053,0.286,1,0.099,0
9,F,NA,0.052,0,1,0.102,0
9,I,NA,0.061,0.624,1,0.103,0
9,F,NA,0.063,0,1,0.104,0
9,F,NA,0.066,0,1,0.104,0
9,I,NA,0.074,0.541,1,0.106,0
9,I,NA,0.097,0,1,0.113,0
9,I,NA,0.074,0.553,1,0.116,0
9,F,NA,0.052,0.511,1,0.127,0
9,F,NA,0.062,0.33,1,0.128,0
9,F,NA,0.079,0,1,0.128,0
9,F,NA,0.077,0.479,1,0.13,0
9,I,NA,0.089,0.121,1,0.13,0
9,I,NA,0.057,0.257,1,0.131,0
9,F,NA,0.114,0,1,0.131,0
9,F,NA,0.067,0.515,1,0.135,0
9,F,NA,0.057,0.082,1,0.14,0
9,I,NA,0.134,0.821,1,0.1425,0
9,F,0,0.138,0,1,0.143,0
9,F,0,0.13,0,1,0.144,0
9,F,0,0.142,0,1,0.145,0
9,F,NA,0.098,0.499,1,0.146,0
9,F,NA,0.094,0.271,1,0.151,0
9,F,NA,0.062,0.188,1,0.155,0
9,F,0,0.17,0,1,0.164,0
9,F,0,0.165,0,1,0.168,0
9,F,0,0.153,0,1,0.174,0
9,F,0,0.182,0,1,0.179,0
9,F,0,0.174,0,1,0.181,0
9,F,0,0.188,0,1,0.181,0
9,F,0,0.172,0,1,0.185,0
9,F,0,0.189,0,1,0.185,0
9,F,0,0.188,0,1,0.187,0
9,F,0,0.205,0,1,0.188,0
9,F,0,0.216,0,1,0.19,0
9,F,0,0.2,0,1,0.191,0
9,F,NA,0.153,NA,1,0.192,0
9,F,0,0.191,0,1,0.192,0
9,F,0,0.201,0,1,0.193,0
9,F,0,0.203,0,1,0.205,0
9,F,0,0.216,0,1,0.206,0
9,F,0,0.224,0,1,0.208,0
9,F,0,0.219,0,1,0.209,0
9,F,0,0.205,0,1,0.21,0
9,F,NA,0.157,0.47,1,0.211,0
9,F,0,0.196,0.553,1,0.22,0
9,F,NA,0.197,0.276,1,0.221,0
9,F,0,0.231,0,1,0.222,0
9,F,0,0.212,0,1,0.224,0
9,F,0,0.224,0,1,0.226,0
9,F,0,0.212,0,1,0.228,0
9,F,0,0.24,0,1,0.228,0
9,F,NA,0.2265,NA,1,0.23,0
9,F,0,0.224,0,1,0.233,0
9,F,0,0.232,0,1,0.233,0
9,F,0,0.218,0,1,0.234,0
9,F,0,0.224,0,1,0.234,0
9,F,0,0.222,0,1,0.236,0
9,F,0,0.232,0,1,0.239,0
9,F,0,0.207,0.533,1,0.24,0
9,F,0,0.252,0,1,0.241,0
9,F,0,0.239,0,1,0.243,0
9,F,0,0.247,0,1,0.245,0
9,F,0,0.282,0,1,0.247,0
9,F,NA,0.22,0.732,1,0.249,0
9,F,0,0.24,0,1,0.249,0
9,F,0,0.268,0.162,1,0.249,0
9,F,0,0.24,0,1,0.25,0
9,F,0,0.245,0,1,0.254,0
9,F,0,0.275,0,1,0.254,0
9,F,0,0.27,0,1,0.257,0
9,F,0,0.279,0,1,0.257,0
9,F,0,0.265,0,1,0.26,0
9,F,0,0.276,0,1,0.261,0
9,F,0,0.293,0,1,0.263,0
9,F,0,0.245,0,1,0.265,0
9,F,0,0.25,0,1,0.266,0
9,F,0,0.328,0.103,1,0.266,0
9,F,0,0.251,0,1,0.2665,0
9,F,0,0.254,0,1,0.267,0
9,F,0,0.159,0,1,0.268,0
9,F,0,0.216,0.487,1,0.268,0
