"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","age","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"2498",0.24999999999999,0.70410611300093,-1.38629436111993,-0.35082620548802,"1934","P7E1",2,25.7174915109154,5.32064560045271,0.00115067464086995,0.0285961747648265,0.794845786844341,0.00033,"Control"
"2556",0.24999999999999,0.25,-1.38629436111993,-1.38629436111989,"1937","P7E1",5,47.2058647997561,3.46461513963927,0.00208013886216938,0.0844235374494137,0.0663689514017299,0.00058,"Control"
"2639",0.24999999999999,0.74999999999997,-1.38629436111993,-0.287682072451821,"1945","P7E1",16,64.3753887393739,0.607100463202019,0.0413974530606326,0.0608629339143117,0.000251466798907605,0.1601,"Control"
"2651",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1945","P7E1",13,19.1703444448472,1.25066932003746,0.00517491033390829,0.0189551880363236,0.000672017040285362,0.00055,"Control"
"2670",0.24999999999999,1.64206418420136,-1.38629436111993,0.495954099304867,"1946","P7E1",14,10.212599879809,7.25452309391133,0.00401113087150661,0.0200139767816194,1.77559700337932e-05,0.00044,"Control"
"2673",0.24999999999999,0.49999999999998,-1.38629436111993,-0.693147180559985,"1946","P7E1",2,62.5453757768276,8.35363325262448,0.123404381364852,0.0134025074754977,0.000540698334014593,0.00306,"Control"
"2804",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1936","P10E1",5,0.271644273272655,1.86059968293238,1.08243541641304,0.240549672407727,0.186164466973883,0.43031,"Control"
"2813",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1937","P10E1",6,0.348647706577601,4.66694730643716,2.04589757858157,0.345383529299942,0.210386468590583,0.4475,"Control"
"2822",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1938","P10E1",7,0.590592539281007,3.56845996318735,1.20536732612804,0.288309615865603,0.305955601681892,0.44731,"Control"
"2831",0.24999999999999,0.5,-1.38629436111993,-0.693147180559945,"1939","P10E1",8,0.501190774144279,5.16742351068299,2.15060185032548,0.405633961414765,0.142020065077567,0.05079,"Control"
"2887",0.24999999999999,1.01937175175556,-1.38629436111993,0.019186507882176,"1951","P10E1",20,1.48309903458921,6.78090164868805,0.485076549960193,0.512317713665885,0.428188325225592,0.06107,"Control"
"2944",0.24999999999999,1.14772242829149,-1.38629436111993,0.137779481459602,"1935","P10E1",4,0,9.03642237977595,0,0.0763086188602093,0.852648849662738,0,"Control"
"3150",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1945","P10E1",4,0.504291499854457,0,0.0299150328185029,0.275482645593168,64.1741389184712,0.89972,"Control"
"3163",0.24999999999999,0.25,-1.38629436111993,-1.38629436111989,"1946","P10E1",5,0.0502981233448922,0,0.0673866065305225,0.124196576377768,63.1292584996101,0.3071,"Control"
"3173",0.24999999999999,0.85781399898073,-1.38629436111993,-0.153367987400054,"1949","P10E1",9,0,0,0.158192929056694,0.012537771154661,7.78409147321201,0.33553,"Control"
"3301",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1936","P10E1",2,0.193225790287498,0,0.00555808083130304,0.985154305855398,0.0121248914046146,2.27919,"Control"
"3396",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1950","P10E1",6,2.04198347480886,0,0.023744717661848,2.03287936794817,0.0386790963628372,2.10573,"Control"
"3409",0.24999999999999,2.88382142982512,-1.38629436111993,1.05911629996937,"1951","P10E1",20,59.0824317979252,0,0.109798526338213,0.0760720354927498,1.24841522931295,2.03757,"Control"
"3529",0.24999999999999,2.12627792504194,-1.38629436111993,0.754372998112327,"1935","E1",2,3.33770192711671,0,0.440941325186157,0.0635200219094084,0.290449081961383,0.0153,"Control"
"3555",0.24999999999999,0.49374933334045,-1.38629436111993,-0.705727312964274,"1937","E1",6,0,0,0.34442863859748,0.282399855724635,1.19391914292576,0.1576,"Control"
"3640",0.24999999999999,0.74999999999997,-1.38629436111993,-0.287682072451821,"1945","E1",14,0.017498056081524,0,0.170684751484178,0.136483986856671,1.05243506113813,0.97864,"Control"
"3659",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1946","E1",15,0.18387599318413,0,1.33113749922163,0.00345759379665289,0.0653124095111607,0.42923,"Control"
"3676",0.24999999999999,0.25,-1.38629436111993,-1.38629436111989,"1949","E1",4,0.000269680978526315,0,0.532436068196087,0.0308712669093446,0.0336621242765251,0.10933,"Control"
"3713",0.24999999999999,0.5,-1.38629436111993,-0.693147180559945,"1954","E1",23,0,0,0,0.00297328798648079,0.035576235208201,0.63652,"Control"
"3960",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1937","E1",2,3.68895294886695,0,0.249999999999998,0.284191114240319,0.000260281345690298,0.84521,"Control"
"3998",0.24999999999999,0.249999999999993,-1.38629436111993,-1.38629436111992,"1946","E1",2,0.0089175,0,0.00248285214247099,0.231873432869356,0.299698474955199,1.74752,"Control"
"4080",0.24999999999999,0.24999999999999,-1.38629436111993,-1.38629436111993,"1936","E1",5,0,0,0.0001025,0.535768776482773,0.855479607877202,0.88518,"Control"
"4089",0.24999999999999,0.83705260083267,-1.38629436111993,-0.177868365983817,"1937","E1",6,0,0,0.000290624606187891,0.0113404878516696,1.91334860816554,0.97328,"Control"
"4103",0.24999999999999,0.80405327477002,-1.38629436111993,-0.218089749846644,"1938","E1",6,0.0007375,0,0.0158013235087904,0.168986552146129,10.6243824977144,0.27375,"Control"
"4107",0.24999999999999,0.7611845574246,-1.38629436111993,-0.272879430911752,"1938","E1",3,0.000491626128750003,0,0.0681878594124944,0.211553749903076,0.295220941500496,0.05212,"Control"
"4108",0.24999999999999,0.25,-1.38629436111993,-1.38629436111989,"1938","E1",3,0,0,0.29601,0.130437155915736,1.63297115108845,0.02309,"Control"
"4109",0.24999999999999,0.25,-1.38629436111993,-1.38629436111989,"1938","E1",2,0.0007375,0,0,1.07247630912216,46.471287896698,0.04687,"Control"
"4121",0.24999999999999,0.25,-1.38629436111993,-1.38629436111989,"1939","E1",4,6.01131566018963,0,9.87228836548926e-05,0.0935317271035666,0.101854972578659,0.52789,"Control"
"4180",0.24999999999999,0.25,-1.38629436111993,-1.38629436111989,"1949","E1",5,0,0,2.27462081609331e-05,0.550798348298406,0.13472404350721,1.04877,"Control"
"4205",0.24999999999999,0.49999999999999,-1.38629436111993,-0.693147180559965,"1954","E1",23,0,0,0.00034402740799758,0.0125678670524195,0.0141778264871002,0.16076,"Control"
"4291",0.24999999999999,0.74833325069941,-1.38629436111993,-0.289906877897849,"1937","P1E1",2,16.9910705942154,2.33821734538282,0.000575681702952695,0.0304403748331817,0.0334591034210683,1.13233,"Control"
"4364",0.24999999999999,3.91105514102258,-1.38629436111993,1.36380719463144,"1945","P1E1",10,47.4881842180156,0.0786062477173544,0.0671722691604471,0.000606528575637424,0.00071625,0.04689,"Control"
"1403",0.249999999999993,0.249999999999989,-1.38629436111992,-1.38629436111993,"1934","P2",4,0.590718423803223,0,2.37335036855142e-06,0.105154691546536,5.60278742994101,0,"Control"
"4593",0.249999999999993,0.249999999999993,-1.38629436111992,-1.38629436111992,"1937","P1E1",3,3.28707526262226,8.67949102460594,0.00880963122879372,0.115248188700977,1.01777289510323,0.01577,"Control"
"4609",0.249999999999993,0.249999999999993,-1.38629436111992,-1.38629436111992,"1938","P1E1",4,39.9198305143676,3.53179865072688,0.0114624687778339,0.164938008351855,1.25180851221758,0.77696,"Control"
"4625",0.249999999999993,0.249999999999996,-1.38629436111992,-1.38629436111991,"1939","P1E1",5,30.4766211116764,3.75076246016494,0.0686615205382776,0.0962371344755852,13.3632973656245,0.04953,"Control"
"4626",0.249999999999993,0.249999999999993,-1.38629436111992,-1.38629436111992,"1939","P1E1",2,17.8468065873455,0.000165,2.75e-05,0.594901007184251,0.368619806973695,1.09997,"Control"
"17810",0.249999999999993,0.49999999999999,-1.38629436111992,-0.693147180559965,"2012","E1",3,67.3315736385556,0,0.901847364370744,0.0317749195500227,1.47058494542566,0.84173,"ControlModern"
"363",0.249999999999996,0.499999999999993,-1.38629436111991,-0.693147180559959,"1945","P1",16,0,7.74412665273097,6.68822397795359,0.00566333579918094,0.00246047787742692,0.22301,"Control"
"207",0.25,0.5,-1.38629436111989,-0.693147180559945,"1945","P1E1",4,0,0.868567895223677,1.5181123293346,0.173211286476547,0.213549577314244,0.09419,"Control"
"328",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1938","P1",3,0,0.00641370633280332,0.137766945846916,0.0711729190252482,0.212836369070285,0.33905,"Control"
"620",0.25,1.09108360647232,-1.38629436111989,0.0871713367950045,"1946","P1",2,0.0505007978763695,0,0.076703225264275,0.00585353860465792,5.69675438850768,0.00647,"Control"
"636",0.25,3.11413078840231,-1.38629436111989,1.13595007265902,"1946","P1",2,0,0,0.003825,9.662600136122,0.339940052056976,0.2934,"Control"
"650",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1949","P1",5,0,0.3278875,0.0057814195631832,0.594449222040859,6.03648309480613,0.56524,"Control"
"1438",0.25,1.00208665363192,-1.38629436111989,0.00208447959401424,"1934","P2",5,0.0964265130283516,0,0,0.198577019275282,20.9662883296381,0.02336,"Control"
"1646",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1937","P7E1",2,0.13316890264101,0,0.114770060132507,0.602059146632712,0.00444840641878478,1.86647,"Control"
"1758",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1934","E1",2,0.2507375,0.0578404862449426,0.000103041551753929,0.205692178209967,0.410671985708244,0.00479,"Control"
"1759",0.25,0.25,-1.38629436111989,-1.38629436111989,"1934","E1",2,0.188199387638536,0.0031075,0.0116675,0.150888342045377,0.108190182942947,0.0153,"Control"
"1766",0.25,0.72977349362432,-1.38629436111989,-0.31502107569375,"1935","E1",3,0.104665300723699,0,0.0399525485994369,0.285852637299627,0.000230164517066573,0.02022,"Control"
"1786",0.25,1.02596756928259,-1.38629436111989,0.0256361373626419,"1937","E1",2,0.740973205015952,0,0.0186475672865613,0.708639687076563,0.00250058293094983,1.46418,"Control"
"1798",0.25,0.25,-1.38629436111989,-1.38629436111989,"1938","E1",2,0.450492202398476,0.250727462224159,0.440264122062072,0.685676099245728,0.0813614678575374,0.70365,"Control"
"1822",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1941","E1",6,0.0074294596265615,0,0.00665740893613564,0.484310347569704,12.3324571869672,0.5401,"Control"
"1837",0.25,0.750000000000004,-1.38629436111989,-0.287682072451776,"1946","E1",11,0,0,0.415557029432513,0.225816351851993,0.199899400670801,0.2428,"Control"
"1848",0.25,2.19786751907083,-1.38629436111989,0.787487580766749,"1950","E1",15,0,0,0.578959147398457,0.997324843404814,0.0244203378057857,0.05478,"Control"
"1980",0.25,0.25,-1.38629436111989,-1.38629436111989,"1937","P7E1",2,0.587205159514462,0,0.00242323706857908,0.337709311670804,54.6872772973259,0.0823,"Control"
"1981",0.25,0.25,-1.38629436111989,-1.38629436111989,"1937","P7E1",2,1.97758144735082,0,0.00056677541128876,0.678699647771969,26.2744841899904,0.2568,"Control"
"1994",0.25,0.5,-1.38629436111989,-0.693147180559945,"1938","P7E1",3,0.739261627441244,0,0.00811663699992902,0.551753309308735,42.5536667746209,0.83771,"Control"
"1995",0.25,0.25,-1.38629436111989,-1.38629436111989,"1938","P7E1",3,1.70783353891765,0,0.00129637021699942,1.27223351759205,18.0600802885429,0.35347,"Control"
"2029",0.25,0.74999999999998,-1.38629436111989,-0.287682072451808,"1941","P7E1",3,58.101005639803,0.0567741346866419,0.243955468447987,0.317752388633802,0.194399908366796,1.03203,"Control"
"2044",0.25,1.22172347715007,-1.38629436111989,0.200262548031376,"1945","P7E1",10,0.61564345548109,0.01163,0.0270289036939441,0.289643962426117,55.1811540413848,0.46159,"Control"
"2045",0.25,1.33702387048177,-1.38629436111989,0.290446151723908,"1945","P7E1",7,52.8703448960075,0.0007625,0.42512784868033,0.0159668775798527,0.397941678780489,0.39343,"Control"
"2229",0.25,0.82603121415664,-1.38629436111989,-0.191122716639282,"1937","P7E1",8,46.7013029369896,0.0032725,0.00335435084575831,0.567705085686935,2.50041481829754,3e-05,"Control"
"2544",0.25,0.49999999999998,-1.38629436111989,-0.693147180559985,"1937","P7E1",8,25.8988501865596,0.0393012529180048,0.261848816118081,0.412067467700043,0.0543864062089663,0.32675,"Control"
"2663",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1946","P7E1",17,1.62971223011329,0.115966454481318,0.0172759062919508,0.0527199432431935,0.156305648146953,0.00663,"Control"
"3090",0.25,0.250000000000002,-1.38629436111989,-1.38629436111988,"1935","P10E1",3,23.7928642964046,0,0.01177,0.0126634096911436,53.9863272214963,0.66299,"Control"
"3131",0.25,1.5,-1.38629436111989,0.405465108108164,"1941","P10E1",9,8.66852719925024,0,0.0171654355331633,0.892116966914986,4.13249224281074,0.56779,"Control"
"3132",0.25,0.499999999999991,-1.38629436111989,-0.693147180559963,"1941","P10E1",2,0.0812013585365049,0,0.0011975,0.0159816288892766,60.924951135074,0.6798,"Control"
"3134",0.25,0.623677575711953,-1.38629436111989,-0.472121749740864,"1941","P10E1",2,0.826777907694532,0,0.0011975,0.00220344006440458,60.0105264905565,0.22433,"Control"
"3144",0.25,0.25,-1.38629436111989,-1.38629436111989,"1945","P10E1",13,17.0556831645206,0,0.991459481144047,0.095460204679511,64.0759862301896,0.94745,"Control"
"3155",0.25,0.5,-1.38629436111989,-0.693147180559945,"1946","P10E1",15,4.49943919805275,0,0.130681938799161,0.0331810049226215,1.88347962901633,0.06722,"Control"
"3165",0.25,0.25,-1.38629436111989,-1.38629436111989,"1946","P10E1",2,0.670796306549034,0,0.227223560210465,0.0185967329524668,3.35606686027304,0.0626,"Control"
"3177",0.25,0.25,-1.38629436111989,-1.38629436111989,"1949","P10E1",5,14.4213523760832,0,0.071507576136542,0.0676300967811791,55.9352196163642,0.0322,"Control"
"3190",0.25,0.25,-1.38629436111989,-1.38629436111989,"1950","P10E1",6,38.2802923408414,0,0.0592930086448079,0.100509057319941,61.2044024785795,0.12768,"Control"
"3200",0.25,4.89412775826311,-1.38629436111989,1.58803606976007,"1951","P10E1",11,0,0,0.14548705585069,0.0205638630279425,12.6293820845655,0.04879,"Control"
"3374",0.25,1.46426342893606,-1.38629436111989,0.381352337150111,"1946","P10E1",5,0.13787817494254,0,0.00345188789589384,0.0689555780778908,0.0251579323075389,0.0492,"Control"
"3398",0.25,1.39072862118273,-1.38629436111989,0.329827797705359,"1950","P10E1",2,63.8283639621755,0,0.00659820325556034,0.210626633176162,0.107059515514625,1.84028,"Control"
"3444",0.25,0.49999999999999,-1.38629436111989,-0.693147180559965,"1955","P10E1",2,0.675613263991937,0,0.106173366157704,0.0508857503111339,0.15713228096559,1.5425,"Control"
"3583",0.25,0.5,-1.38629436111989,-0.693147180559945,"1938","E1",5,1.13877547941276,0,0.685639371658796,0.155131140836633,2.1847168500827,1.09896,"Control"
"3591",0.25,0.5,-1.38629436111989,-0.693147180559945,"1939","E1",8,0.112033223529547,0,0.587518932643747,0.803931491913147,3.41108670101817,0.19954,"Control"
"3634",0.25,0.5,-1.38629436111989,-0.693147180559945,"1941","E1",10,0.52959211510278,0,0.455658193887428,0.52874772027953,0.362553540994845,0.01142,"Control"
"3646",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1945","E1",14,0.157389838811488,0,0.19390155540148,0.00262543361327425,0.0568588363470387,1.15409,"Control"
"3689",0.25,0.25,-1.38629436111989,-1.38629436111989,"1950","E1",5,0.000167252794071233,0,0.746789537941898,0.0316653463013122,0.0486800540963801,0.20279,"Control"
"3702",0.25,0.97118335487602,-1.38629436111989,-0.0292399975428625,"1951","E1",6,0,0,0.546465904930775,0.0253144235695498,0.0282568585599716,0.00537,"Control"
"3727",0.25,3.2444456496997,-1.38629436111989,1.17694450342073,"1955","E1",24,2.11259466133647,0,0.486318151785634,0.0769307741198445,0.433336370727143,0.0019,"Control"
"3734",0.25,0.25,-1.38629436111989,-1.38629436111989,"1955","E1",2,0.189329483498618,0,2.20012498898078,0.658580110288237,0.0560593432606543,0.19816,"Control"
"3829",0.25,0.25,-1.38629436111989,-1.38629436111989,"1938","E1",4,0.173800427166918,0,0.128794852869426,0.489674632960878,0.0597930606164888,1.56476,"Control"
"4106",0.25,0.24999999999999,-1.38629436111989,-1.38629436111993,"1938","E1",3,0.0007375,0,0.0485070717723346,0.207141425045869,0.244291176365016,0.03096,"Control"
"4122",0.25,0.25,-1.38629436111989,-1.38629436111989,"1939","E1",2,0.0205870291915645,0,0.00633048830942661,0.749303784583452,3.20097902212434e-05,0.13885,"Control"
"4133",0.25,0.25,-1.38629436111989,-1.38629436111989,"1940","E1",3,0,0,0.141723448070254,0.975174082805179,3.61046137826057e-06,0.09573,"Control"
"4142",0.25,0.5,-1.38629436111989,-0.693147180559945,"1941","E1",4,0.000198333567673962,0,0.0448117001950077,0.625140343056821,0.00162952647784116,0.11216,"Control"
"4189",0.25,0.25,-1.38629436111989,-1.38629436111989,"1950","E1",6,0,0,0.833489207565753,1.52209100775792,0.340325096527214,0.05717,"Control"
"4292",0.25,0.48406692764407,-1.38629436111989,-0.725532101568996,"1937","P1E1",2,61.0702384917371,5.70611328615964,0,0.0128866928844357,2.18510232118405e-05,0.00622,"Control"
"4319",0.25,0.79421195312182,-1.38629436111989,-0.230404909879709,"1939","P1E1",2,64.7206951337623,0.0822301411562335,0.0003575,0.100061361347783,0.0242094133055946,0.0306,"Control"
"4320",0.25,0.25,-1.38629436111989,-1.38629436111989,"1939","P1E1",2,66.2934276964399,0.244363457867412,0.0101999973452093,0.308758280233031,0.115591295404819,0.00184,"Control"
"4333",0.25,0.25,-1.38629436111989,-1.38629436111989,"1940","P1E1",3,29.728081193476,0.269945603283031,0.0266841783030142,0.162595281459618,0.019530935370551,0.00063,"Control"
"4335",0.25,0.76755602750315,-1.38629436111989,-0.264543802181051,"1940","P1E1",3,8.95760247594064,0.29904368953542,0.0570711142793939,0.229308301531425,0.0505938679706502,0.00184,"Control"
"4337",0.25,0.25,-1.38629436111989,-1.38629436111989,"1940","P1E1",2,27.7541089416234,0.185588618875029,0.000946840132513232,0.156864035694268,0.0203937567362076,0.00082,"Control"
"4347",0.25,1.90338171805277,-1.38629436111989,0.643632155720187,"1941","P1E1",6,11.3991644144845,0.130833400446953,0,0.012701076656329,0.00522904076558774,0.13638,"Control"
"4351",0.25,0.250000000000001,-1.38629436111989,-1.38629436111989,"1941","P1E1",3,3.38446460957708,0.0134577280640617,0.000556346043317128,0.120926712094507,0.00374914360724372,0.00082,"Control"
"4585",0.25,1.23065420076909,-1.38629436111989,0.207545898535297,"1937","P1E1",15,0.0746288024039224,1.90005312944673,0.0967150268070786,0.161996426163845,0.00109933731127508,0.00085,"Control"
"4669",0.25,1.35107271807435,-1.38629436111989,0.300898882899144,"1945","P1E1",23,65.4605092997734,0.00169210559931634,6.80474628348445e-05,0.0818142000734667,3.9238719104292e-05,0.05702,"Control"
"14100",0.25,68.421739178671,-1.38629436111989,4.22569059838265,"2008","E1",2,0,9.1447745885374e-05,0,0.0474548627330705,59.1507083841489,0.04801,"ControlModern"
"18100",0.25,0.25,-1.38629436111989,-1.38629436111989,"2009","E1",2,0,0.0205282547692394,0.0413555475076024,0.0427406450115242,2.37735673354804,0.03206,"ControlModern"
"10010",0.25,16.0394570272825,-1.38629436111989,2.77505175069848,"2010","P7E1",4,0.0921344280989131,4.11428514449829,0.000507160942272908,0.0961880475244155,8.23352011954558,0.16225,"ControlModern"
"13810",0.25,0.5,-1.38629436111989,-0.693147180559945,"2014","P7E1",8,1.63733623349207,3.29591931186542,3.12325954412679,0.134407907442117,0.102859624314038,0.05498,"ControlModern"
"15710",0.25,13.4630912904225,-1.38629436111989,2.59995196281215,"2008","E1",2,68.1503985353846,0,0.219615924849639,0.0108325140376954,0.0121295231344035,0.41825,"ControlModern"
"17910",0.25,0.25,-1.38629436111989,-1.38629436111989,"2012","E1",2,40.3226348860171,0,0.105531046939166,0.0646052163736984,14.8789973509212,0.06888,"ControlModern"
"18910",0.25,13.7964206921115,-1.38629436111989,2.62440918838406,"2014","E1",8,2.92394384994808,0,0.027588124345854,0.492911882324392,0.158754272843618,0.33072,"ControlModern"
"22810",0.25,0.557586008985,-1.38629436111989,-0.584138511340935,"2010","P7E1",4,0,1.67386509229885,0.207014940888834,1.68678513019394,0.12465930081071,0.01717,"ControlModern"
"23410",0.25,0.4435405,-1.38629436111989,-0.812966162348846,"2011","P7E1",5,63.3703476675468,0.0380913549822895,0.756440890942079,0.0447233350911539,0.544411736080771,0.12446,"ControlModern"
"25710",0.25,1.24999999999999,-1.38629436111989,0.223143551314202,"2014","P7E1",8,56.0668608162166,0.0827095081579409,5.11758333784579,0.00421166863197699,0,0.27386,"ControlModern"
"36210",0.25,1.80892076056549,-1.38629436111989,0.59273040256019,"2013","P7E1",5,0,1.04051727106675,1.90840341216675,0.959134552299555,0.0656079438968296,0.57975,"ControlModern"
"44710",0.25,0.25,-1.38629436111989,-1.38629436111989,"2008","P10E1",2,0.0320437197695404,0,0.283984486653147,0.245082215197767,63.0625717935733,0.02706,"ControlModern"
"45310",0.25,0.25,-1.38629436111989,-1.38629436111989,"2008","P10E1",2,0.439466380880566,0,0.526004477773735,0.0332831608820632,48.2804309754643,0.02512,"ControlModern"
"46210",0.25,0.75,-1.38629436111989,-0.287682072451781,"2009","P10E1",3,0,0,0.0306072524211343,0.177111057640224,61.6845258854187,0.02609,"ControlModern"
"46810",0.25,0.25,-1.38629436111989,-1.38629436111989,"2009","P10E1",3,0.378706053082122,0,0.536607897263749,0.00512731077777081,63.1012838230304,0.15342,"ControlModern"
"4911",0.25,0.25,-1.38629436111989,-1.38629436111989,"2012","P10E1",6,0,0,0.0439574947015685,0.0234103205748902,35.4180600075849,0.05283,"ControlModern"
"4921",0.25,1.61150551795651,-1.38629436111989,0.477168846379507,"2012","P10E1",6,0.186613764996369,0,0.0629809477944996,0.0651768916824668,47.4795512144908,0.0197,"ControlModern"
"4981",0.25,0.25,-1.38629436111989,-1.38629436111989,"2012","P10E1",5,0,0,0.102144126364518,0.090378042516557,58.0452823450507,0.28903,"ControlModern"
"5091",0.25,0.25,-1.38629436111989,-1.38629436111989,"2013","P10E1",6,0.0127099366535274,4.53674723018376e-06,0.319875853304472,0.153934247092595,63.7664633954074,0.14095,"ControlModern"
"5141",0.25,0.25,-1.38629436111989,-1.38629436111989,"2014","P10E1",8,0.536451767981429,0,0,0.218228641913203,63.1007277930441,0.04862,"ControlModern"
"5201",0.25,0.25,-1.38629436111989,-1.38629436111989,"2014","P10E1",8,0,0,0.0116675,0.000113104258509822,2.14494881366245,0.23082,"ControlModern"
"5251",0.25,0.7308485139615,-1.38629436111989,-0.313549071950538,"2015","P10E1",9,0.352787665407385,0,0.0392380412634696,0.0474128949071872,59.2860218655758,0.00697,"ControlModern"
"5301",0.25,0.75,-1.38629436111989,-0.287682072451781,"2015","P10E1",9,0.0536722691305022,0.0319775,0,0,28.3465721321473,0.33385,"ControlModern"
"5321",0.25,0.75,-1.38629436111989,-0.287682072451781,"2015","P10E1",9,4.12231671728788,6.56184618620222e-05,1.95781194421175,0.0491443627504608,0.393060497880893,0.05157,"ControlModern"
"5371",0.25,0.25,-1.38629436111989,-1.38629436111989,"2008","P10E1",2,44.097603264539,0,0,0.0079572341918668,0.00279249818169452,0.09441,"ControlModern"
"5381",0.25,0.499999999999993,-1.38629436111989,-0.693147180559959,"2008","P10E1",2,0.665367904887566,0,0,0,13.1996548447794,2.83733,"ControlModern"
"5401",0.25,0.25,-1.38629436111989,-1.38629436111989,"2008","P10E1",2,65.9158032504387,0,0,0.843814858969764,0.262106685251125,0.19422,"ControlModern"
"5411",0.25,2.2964967047725,-1.38629436111989,0.831384789891543,"2009","P10E1",3,25.8996228781701,0,0,0.0115182041367512,0.0507819097738634,0.57794,"ControlModern"
"5451",0.25,0.25,-1.38629436111989,-1.38629436111989,"2009","P10E1",3,2.95552224587779,0,0,0.274078032248293,0.0442999154611833,1.62591,"ControlModern"
"5491",0.25,0.64684346437899,-1.38629436111989,-0.435650954435228,"2010","P10E1",4,10.6830104976991,0,0,0.244738323266745,0.000305159701255806,1.40953,"ControlModern"
"5951",0.25,0.75,-1.38629436111989,-0.287682072451781,"2008","P10E1",2,1.47225042814734,0,0,0.982545840787775,0.0003075,0.42062,"ControlModern"
"5971",0.25,0.25,-1.38629436111989,-1.38629436111989,"2008","P10E1",2,65.0775551641,0,0,0.762749054352577,0.00071625,0.87644,"ControlModern"
"5991",0.25,0.25,-1.38629436111989,-1.38629436111989,"2008","P10E1",2,60.7757270373809,0,1.33661849952018,0.403688176553791,0,1.32639,"ControlModern"
"6001",0.25,0.25,-1.38629436111989,-1.38629436111989,"2008","P10E1",2,57.5781650486543,0,0.125624043507528,0.0119979338309352,0,1.7862,"ControlModern"
"6011",0.25,0.5,-1.38629436111989,-0.693147180559945,"2008","P10E1",2,48.7197703679794,0,0.00364732555488653,0.0198702292237267,0,1.08046,"ControlModern"
"6141",0.25,17.226797866913,-1.38629436111989,2.84646618689061,"2009","P10E1",3,2.09173310335578,0,2.3945679205056,0.258462238694388,0.00216458368000083,2.304,"ControlModern"
"6271",0.25,0.25,-1.38629436111989,-1.38629436111989,"2010","P10E1",4,42.9123686480857,0,0.0001025,0.0165020101023101,0.000861792260331468,3.62325,"ControlModern"
"6411",0.25,0.5,-1.38629436111989,-0.693147180559945,"2011","P10E1",5,62.5963945119507,0,1.73575370039213,0.106956215318431,0.021195344593487,1.46867,"ControlModern"
"6661",0.25,0.25,-1.38629436111989,-1.38629436111989,"2013","P10E1",2,44.5467413995426,0,0.00443666206890955,0.131530346801533,0.947670746101903,1.89269,"ControlModern"
"6781",0.25,0.25,-1.38629436111989,-1.38629436111989,"2014","P10E1",3,27.2213288622291,0,0.000233565212101197,0.0151933957173822,0.844036256128142,1.80818,"ControlModern"
"6801",0.25,0.25,-1.38629436111989,-1.38629436111989,"2014","P10E1",3,0.39941739330059,0,0.386237993344558,0.0538907676088381,0.0519900498966209,0.14471,"ControlModern"
"6811",0.25,0.25,-1.38629436111989,-1.38629436111989,"2014","P10E1",2,0,0,0.230567848232923,5.50344861133421,4.0359999100602e-05,0.06962,"ControlModern"
"6941",0.25,0.25,-1.38629436111989,-1.38629436111989,"2015","P10E1",4,60.3012511204191,0,0.0118249966021187,0.0398324790381336,2.27796774107655,0.51263,"ControlModern"
"6961",0.25,0.75,-1.38629436111989,-0.287682072451781,"2015","P10E1",4,1.13971298483096,0,0.66141486744856,0.0294663975353128,0.155687580681414,0.26162,"ControlModern"
"8311",0.25,0.5,-1.38629436111989,-0.693147180559945,"2008","E1",2,13.8665545554561,0,0.0351164976262752,0.0379113350594703,0.00154459537553417,0.25731,"ControlModern"
"8371",0.25,0.25,-1.38629436111989,-1.38629436111989,"2009","E1",3,11.6077734446529,0,0.0197393609945546,1.06649256187613,0.116307385515376,1.06069,"ControlModern"
"8451",0.25,3.5262179681415,-1.38629436111989,1.26022589946197,"2010","E1",3,65.3136101891666,0,0.00171856610771269,0.151009495719917,0.000971012525117238,0.40037,"ControlModern"
"8531",0.25,0.25,-1.38629436111989,-1.38629436111989,"2011","E1",3,64.7933344293491,0,0.196885477023046,0.00408330429252438,0.25440940777783,0.53028,"ControlModern"
"8601",0.25,0.5,-1.38629436111989,-0.693147180559945,"2012","E1",3,63.1478749118679,0,0.327547907166463,0.0234096155040755,0.000536875,0.65202,"ControlModern"
